Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,GP_Opp,MPG_Opp,PPG_Opp,FGM_Opp,FGA_Opp,FG%_Opp,3PM_Opp,3PA_Opp,3P%_Opp,FTM_Opp,FTA_Opp,FT%_Opp,ORB_Opp,DRB_Opp,RPG_Opp,APG_Opp,SPG_Opp,BPG_Opp,TOV_Opp,PF_Opp
2019FORTWAYNE,33,40.3,82.7,30.0,62.4,.481,10.9,28.8,.379,11.7,16.9,.693,8.4,25.6,33.9,15.9,7.5,4.8,12.0,15.0,33,40.3,77.5,28.8,63.4,.454,9.1,24.6,.370,10.7,15.2,.707,9.1,25.4,34.5,13.4,5.6,2.8,13.2,15.4
2019EASTERNKENTUCKY,31,40.8,82.6,29.1,68.5,.424,8.8,26.8,.327,15.7,22.0,.712,11.5,25.2,36.7,14.8,10.2,3.3,14.4,21.3,31,40.8,83.1,29.0,62.3,.465,7.4,21.6,.344,17.8,24.7,.718,10.5,29.8,40.4,15.0,6.8,3.7,17.9,19.4
2019MURRAYST,33,40.0,82.6,29.9,60.8,.492,7.8,22.2,.353,14.9,20.4,.733,10.4,26.4,36.8,17.9,7.5,4.5,12.1,16.0,33,40.0,68.3,25.1,61.0,.411,6.2,21.6,.286,12.0,16.7,.719,11.2,22.9,34.1,11.3,6.0,3.5,14.0,17.7
2019GEORGIASOUTHERN,33,40.3,82.6,30.7,61.4,.499,6.2,19.1,.322,15.1,21.8,.692,9.2,25.5,34.8,12.2,7.7,4.0,13.7,17.9,33,40.3,75.4,27.2,61.5,.443,7.8,23.5,.330,13.2,18.6,.707,10.2,23.9,34.2,13.1,5.6,3.2,15.4,19.7
2019FLORIDAINTERNATIONAL,34,40.0,82.3,29.0,65.9,.440,8.2,27.1,.302,16.1,25.1,.640,10.5,24.5,35.0,14.4,10.6,4.5,14.0,19.3,34,40.0,80.4,28.8,63.1,.457,7.8,23.1,.339,14.9,21.4,.700,12.0,29.9,41.9,14.7,7.0,4.3,18.6,20.6
2019WOFFORD,35,40.3,82.3,29.8,60.9,.490,11.0,26.5,.414,11.6,16.5,.704,10.2,24.3,34.5,15.1,6.7,3.0,10.7,16.8,35,40.3,65.6,23.4,55.0,.425,7.1,22.1,.321,11.7,16.7,.703,7.6,21.1,28.7,11.3,5.5,2.5,13.8,15.5
2019AUSTINPEAY,33,40.5,82.2,29.5,62.4,.472,8.1,21.3,.382,15.1,21.4,.706,11.7,24.1,35.7,13.8,7.6,3.3,11.9,18.1,33,40.5,73.1,26.2,58.0,.451,7.3,21.9,.332,13.5,19.6,.692,9.5,23.5,33.1,13.6,5.7,3.2,15.9,19.7
2019HOUSTONCHRISTIAN,30,40.8,82.2,28.8,63.2,.456,6.7,19.6,.340,17.8,26.4,.675,13.1,23.6,36.7,15.0,7.8,1.8,14.8,19.8,30,40.8,82.8,29.6,60.2,.491,8.3,20.6,.401,15.4,20.8,.739,9.3,24.9,34.2,15.8,7.4,4.0,15.8,22.2
2019TENNESSEE,37,40.7,82.0,29.9,60.3,.496,7.1,19.3,.367,15.2,20.1,.754,9.8,26.3,36.1,17.9,6.0,5.4,11.1,17.7,37,40.7,69.7,24.0,59.4,.404,8.4,24.1,.348,13.3,20.4,.653,10.7,22.1,32.8,12.3,6.2,2.6,12.6,18.8
2019TEXASSOUTHERN,38,40.8,81.6,28.5,62.6,.455,7.3,22.4,.324,17.4,26.0,.668,11.8,26.5,38.3,15.6,8.1,3.0,15.5,17.9,38,40.8,79.2,29.0,64.2,.451,8.0,22.9,.348,13.2,20.3,.652,11.7,25.4,37.1,15.9,7.4,3.6,15.7,21.1
2019LOUISIANA,32,40.3,81.6,28.2,63.2,.446,8.8,25.4,.348,16.5,22.2,.742,11.1,23.5,34.6,15.2,7.0,3.9,13.3,19.1,32,40.3,80.5,28.2,60.9,.463,8.0,21.7,.367,16.1,21.9,.734,10.8,26.1,37.0,12.8,6.3,2.9,15.1,19.5
2019GREENBAY,38,40.4,81.3,29.1,63.5,.458,8.0,23.1,.345,15.1,21.5,.703,9.6,25.8,35.4,15.2,7.7,4.1,13.2,19.2,38,40.4,79.9,28.5,64.0,.445,8.6,25.5,.335,14.4,20.3,.708,11.2,27.0,38.2,13.9,7.1,2.9,14.7,19.1
2019HAMPTON,35,40.9,81.3,27.6,63.9,.432,8.3,24.1,.345,17.8,22.6,.787,10.0,27.8,37.8,13.9,6.1,3.5,10.8,18.5,35,40.9,76.3,26.5,62.3,.425,8.2,24.7,.331,15.1,21.2,.714,9.8,26.7,36.5,13.9,4.8,3.6,12.5,19.1
2019YALE,30,40.5,80.9,29.8,60.4,.493,7.7,21.1,.363,13.7,18.6,.738,8.5,29.2,37.7,16.8,5.9,4.4,13.1,17.0,30,40.5,73.4,26.0,63.0,.412,7.4,23.9,.311,14.0,19.2,.730,8.8,24.0,32.8,12.7,7.0,3.1,11.3,17.1
2019MARSHALL,37,40.4,80.5,28.3,64.0,.442,9.8,28.6,.342,14.1,19.5,.722,8.2,24.3,32.5,14.2,9.0,4.6,12.2,17.9,37,40.4,80.5,28.9,63.2,.458,7.9,22.3,.355,14.7,20.5,.718,11.3,29.2,40.5,12.9,6.5,2.6,15.9,17.3
2019LSU,35,41.0,80.4,28.2,61.8,.457,6.7,21.1,.319,17.2,22.9,.752,12.9,24.9,37.8,12.9,8.8,4.2,13.0,18.1,35,41.0,73.1,25.7,59.6,.432,8.0,23.8,.337,13.6,19.7,.690,10.5,22.6,33.1,11.4,6.4,3.2,14.5,19.1
2019NEVADA,34,40.0,80.1,27.2,58.8,.462,8.7,25.1,.347,17.0,24.0,.708,9.0,27.1,36.1,14.6,6.2,3.9,10.4,17.2,34,40.0,66.7,24.0,58.4,.411,7.7,23.3,.332,11.0,16.3,.676,8.6,25.1,33.7,12.4,4.6,2.5,13.3,21.1
2019NORTHCAROLINAST,36,40.3,80.1,29.5,64.4,.458,8.1,23.1,.352,13.0,18.4,.708,12.7,24.3,37.0,15.0,7.1,3.8,12.5,19.2,36,40.3,71.3,24.9,56.6,.441,6.0,19.4,.309,15.4,21.9,.704,9.3,23.4,32.7,13.0,6.2,4.2,15.0,17.4
2019MEMPHIS,36,40.3,80.1,28.1,62.3,.452,7.2,22.4,.322,16.6,23.2,.714,11.8,25.1,36.9,15.4,8.0,4.0,15.0,20.5,36,40.3,74.4,25.5,60.3,.423,7.6,23.8,.322,15.9,22.6,.701,10.8,23.9,34.7,14.8,7.8,4.5,16.0,21.0
2019LEHIGH,31,40.3,80.0,27.6,57.2,.483,9.3,21.8,.424,15.5,20.0,.775,6.9,27.6,34.5,15.1,5.5,2.3,13.5,18.4,31,40.3,77.8,27.3,63.4,.431,9.1,26.9,.338,14.2,19.3,.733,9.7,23.8,33.5,15.5,7.0,3.6,11.3,18.1
2019SACREDHEART,32,40.2,79.9,27.7,60.2,.460,7.6,21.3,.357,17.0,22.6,.755,10.6,26.9,37.4,14.7,5.3,4.2,14.5,17.9,32,40.1,78.4,27.7,62.5,.443,8.9,23.9,.371,14.2,19.5,.726,9.6,23.4,33.1,14.2,7.0,3.9,12.4,19.3
2019APPALACHIANST,32,40.3,79.9,27.5,60.6,.454,9.1,25.4,.359,15.8,22.1,.715,9.2,24.8,34.0,12.7,5.3,2.8,13.0,18.3,32,40.3,79.3,28.6,61.3,.467,7.6,20.6,.367,14.5,20.6,.706,9.9,25.8,35.8,13.1,7.0,3.1,13.3,19.9
2019AUBURN,40,40.4,79.7,27.4,61.0,.450,11.4,30.1,.377,13.5,19.0,.711,11.1,21.9,33.1,14.2,9.2,4.7,11.8,18.3,40,40.4,68.8,23.5,53.8,.437,8.1,23.4,.345,13.7,19.4,.707,10.2,23.8,34.0,12.3,5.7,3.6,17.0,17.3
2019EASTTENNESSEEST,34,40.4,79.6,29.5,60.8,.486,8.1,22.3,.361,12.5,18.6,.670,12.4,26.2,38.6,15.7,7.4,4.0,14.1,17.7,34,40.4,69.7,24.6,56.5,.435,8.7,23.0,.379,11.9,17.2,.690,7.8,20.9,28.7,12.7,6.7,3.4,14.4,17.4
2019GEORGETOWN,33,41.0,79.5,27.1,61.1,.443,8.2,22.9,.355,17.2,23.4,.737,10.1,28.1,38.2,16.4,6.0,4.0,13.4,17.6,33,41.0,78.1,27.7,64.0,.432,8.8,26.0,.339,13.9,19.4,.717,9.5,25.6,35.2,15.0,7.6,3.5,11.7,19.4
2019WEBERST,33,40.3,79.3,27.9,58.6,.476,7.5,20.7,.364,16.0,21.5,.746,6.6,28.6,35.2,11.6,5.5,4.2,11.7,18.4,33,40.3,74.4,27.1,63.3,.428,6.5,20.7,.314,13.6,19.5,.699,9.5,26.3,35.8,12.2,5.7,2.8,11.7,18.9
2019LOUISIANAMONROE,35,40.7,79.2,26.3,58.0,.454,10.1,25.5,.396,16.5,21.1,.782,8.8,23.8,32.6,14.2,5.9,2.2,11.4,15.6,35,40.7,75.3,27.5,60.5,.455,8.3,23.6,.353,12.0,16.8,.715,9.9,23.4,33.3,13.5,5.6,3.6,12.5,18.1
2019BYU,32,40.5,79.0,27.4,58.7,.468,7.1,21.4,.330,17.0,23.4,.727,7.8,26.2,33.9,15.1,6.3,3.3,11.0,19.5,32,40.5,76.1,26.3,59.8,.440,8.0,21.9,.366,15.6,21.2,.736,9.3,25.8,35.1,13.4,5.7,2.6,12.7,20.6
2019HOWARD,34,40.3,78.9,27.6,63.6,.433,7.2,19.7,.365,16.6,22.9,.726,11.0,24.1,35.1,13.6,5.8,4.2,12.6,19.2,34,40.3,78.3,26.8,61.6,.435,8.2,23.6,.346,16.5,22.9,.722,12.0,26.8,38.8,14.4,5.7,2.7,14.6,20.1
2019OMAHA,32,40.3,78.8,29.7,62.4,.475,8.8,22.5,.392,10.7,14.8,.721,8.0,23.8,31.9,12.8,5.6,1.9,9.5,15.2,32,40.3,76.7,27.8,59.3,.469,9.4,26.1,.362,11.6,15.6,.745,7.8,25.2,32.9,13.5,4.6,3.4,12.1,15.4
2019LAMAR,33,40.6,78.7,27.3,59.9,.456,6.9,20.1,.343,17.1,24.9,.687,12.7,24.6,37.3,14.6,8.6,2.9,14.3,18.8,33,40.6,70.4,24.8,56.5,.440,7.2,21.3,.339,13.5,19.2,.704,8.9,22.2,31.1,14.9,6.4,3.6,15.9,20.5
2019UTAHST,35,40.3,78.6,27.4,58.2,.471,7.8,22.1,.355,16.0,21.3,.748,10.3,28.5,38.7,17.0,6.1,4.2,12.8,18.6,35,40.3,67.1,22.6,57.4,.393,8.1,22.9,.353,13.9,19.5,.714,7.5,22.3,29.8,11.5,6.2,3.4,12.4,19.5
2019NORTHERNKENTUCKY,35,40.3,78.5,28.0,58.5,.478,8.7,24.1,.362,13.8,20.7,.666,10.2,25.6,35.8,16.9,6.2,4.0,12.6,19.0,35,40.3,68.9,23.8,56.8,.420,7.0,22.2,.314,14.2,19.8,.720,8.7,23.0,31.7,12.2,5.9,3.8,13.1,18.0
2019BOWLINGGREEN,34,40.3,78.5,27.8,62.8,.443,8.0,22.4,.357,14.9,22.2,.670,11.6,28.3,39.9,12.6,6.7,2.6,12.1,17.5,34,40.3,73.4,25.9,60.7,.426,9.0,26.4,.342,12.7,18.3,.694,8.6,25.8,34.4,12.1,6.5,2.9,13.1,19.9
2019DEPAUL,36,40.3,78.4,28.0,59.5,.471,6.7,19.5,.343,15.6,21.5,.727,10.6,25.8,36.5,14.3,6.3,3.3,13.5,17.5,36,40.3,76.4,26.8,59.2,.452,9.6,25.6,.373,13.4,18.3,.730,8.3,22.6,30.8,14.0,6.8,3.1,12.5,19.2
2019IOWA,35,40.4,78.3,26.1,57.3,.456,8.1,22.3,.364,17.9,24.3,.739,9.7,24.6,34.3,15.5,6.0,3.2,12.2,16.1,35,40.4,73.9,26.9,60.1,.448,8.0,24.7,.324,11.9,17.3,.690,10.1,23.3,33.4,15.6,6.6,2.8,12.3,20.6
2019SAMFORD,33,41.1,78.3,27.9,59.1,.472,7.7,20.8,.370,14.8,20.2,.731,9.2,26.7,35.9,14.0,7.2,3.8,14.0,17.0,33,41.1,75.4,26.4,63.3,.418,9.9,28.0,.353,12.6,18.0,.702,11.8,23.7,35.5,14.3,6.8,3.0,13.0,18.5
2019PRESBYTERIAN,36,40.1,78.3,26.8,59.7,.449,10.9,28.7,.381,13.6,18.7,.728,8.5,24.6,33.0,15.7,5.9,1.9,9.9,17.1,36,40.1,72.5,25.5,57.1,.446,8.4,23.9,.351,13.1,18.7,.702,8.6,25.6,34.3,12.8,4.8,2.7,13.1,16.4
2019MONTANAST,32,40.0,78.2,26.8,58.8,.456,9.6,25.6,.374,15.0,20.3,.737,8.9,24.0,32.9,15.3,5.3,1.4,12.3,17.7,32,40.0,79.8,28.8,59.6,.484,9.9,26.5,.375,12.1,17.3,.703,8.4,24.9,33.3,15.4,5.9,2.3,12.3,19.8
2019UCLA,33,40.5,78.2,27.8,61.0,.457,7.8,21.8,.355,14.7,23.3,.633,10.9,28.8,39.8,14.3,5.9,4.1,14.1,17.1,33,40.4,77.8,27.8,65.6,.424,9.4,27.2,.347,12.7,18.1,.702,10.6,25.2,35.8,16.8,7.0,3.4,11.0,19.6
2019NEWMEXICOST,35,40.1,78.1,27.5,59.8,.460,9.3,27.9,.334,13.8,20.4,.678,12.7,25.5,38.2,14.7,5.6,2.6,12.0,18.1,35,40.1,64.5,22.5,53.8,.419,7.2,21.6,.334,12.3,17.5,.702,6.7,21.5,28.1,8.8,5.0,1.9,13.2,20.4
2019JACKSONVILLEST,33,40.7,78.0,28.9,62.5,.462,6.1,19.2,.315,14.2,19.1,.743,11.6,26.8,38.4,13.7,7.4,4.2,13.3,16.7,33,40.8,69.2,24.2,58.5,.413,8.2,24.2,.338,12.6,17.2,.733,8.3,23.7,32.0,11.8,6.6,2.5,14.7,18.2
2019CREIGHTON,35,40.6,77.9,28.0,58.4,.479,10.6,27.5,.387,11.3,16.6,.679,7.8,25.3,33.1,16.0,6.8,2.6,13.3,16.6,35,40.6,73.2,26.9,58.9,.457,8.3,23.5,.354,11.0,16.1,.682,8.7,24.5,33.3,14.0,6.4,3.3,13.9,17.5
2019COASTALCAROLINA,34,40.3,77.7,26.4,58.4,.453,8.4,22.5,.371,16.4,22.9,.719,11.1,25.1,36.2,13.3,6.3,2.3,13.9,20.3,34,40.3,74.1,24.7,56.9,.434,8.3,25.6,.322,16.5,23.2,.712,9.6,22.5,32.1,13.2,6.5,3.3,12.9,19.1
2019GARDNERWEBB,35,40.9,77.7,27.3,56.1,.487,8.0,20.5,.391,15.1,21.2,.711,7.4,25.4,32.9,14.3,6.8,2.9,11.7,16.0,35,40.9,70.5,24.9,60.0,.415,8.9,27.2,.326,11.9,16.5,.718,10.5,23.3,33.8,13.4,5.9,2.9,12.9,17.1
2019FURMAN,33,40.6,77.6,28.2,59.5,.474,10.2,28.3,.361,11.0,15.4,.717,9.3,24.7,34.0,15.9,8.7,4.2,12.3,14.6,33,40.6,66.1,24.8,59.1,.419,7.2,22.7,.316,9.4,13.8,.679,10.1,23.2,33.3,11.5,7.1,3.3,14.3,16.0
2019ARIZONAST,34,40.6,77.6,26.4,59.2,.447,7.1,21.0,.336,17.6,25.9,.680,11.3,27.1,38.4,13.5,6.3,3.2,13.7,19.9,34,40.6,73.4,24.4,59.0,.413,8.6,25.7,.334,16.1,22.8,.705,9.3,24.6,33.9,13.2,6.5,3.3,13.7,21.6
2019MICHIGANST,39,40.2,77.6,27.5,57.2,.480,8.2,21.6,.378,14.5,19.2,.753,10.2,28.9,39.2,18.3,5.2,5.3,12.6,16.6,39,40.3,65.0,23.2,61.0,.381,7.2,22.7,.316,11.4,16.8,.679,9.7,20.7,30.5,12.1,6.2,3.0,10.1,17.8
2019TEXASSANANTONIO,32,40.5,77.5,28.0,64.6,.433,9.2,26.7,.344,12.3,16.8,.737,9.4,27.3,36.7,13.1,6.7,2.6,12.6,18.2,32,40.5,75.2,26.3,61.5,.428,8.0,24.6,.324,14.6,20.7,.707,10.1,28.3,38.3,12.8,5.8,3.2,13.4,16.4
2019CALIFORNIABAPTIST,31,40.6,77.5,26.8,60.0,.447,9.3,25.8,.359,14.6,18.6,.788,9.8,27.4,37.2,11.1,4.8,2.7,12.2,20.1,31,40.6,72.3,25.0,59.0,.423,6.8,19.9,.340,15.6,21.8,.713,9.4,24.6,34.0,11.2,5.6,2.4,11.4,18.0
2019OAKLAND,34,40.1,77.4,26.5,56.7,.467,9.6,24.9,.388,14.9,20.0,.742,8.1,23.0,31.1,18.0,6.1,3.1,12.9,16.2,34,40.1,75.3,27.7,60.7,.457,7.7,22.2,.347,12.1,16.8,.723,10.9,23.8,34.6,15.4,6.4,2.9,13.1,19.0
2019PORTLANDST,32,40.3,77.3,26.8,63.0,.424,7.4,24.0,.309,16.4,23.4,.702,14.9,23.9,38.9,13.6,8.3,4.1,14.0,21.3,32,40.3,75.1,25.6,55.3,.463,6.9,19.9,.347,17.0,24.0,.709,8.6,22.9,31.4,13.9,5.9,3.4,15.0,20.0
2019MARQUETTE,34,40.4,77.3,26.3,57.9,.454,9.4,24.2,.388,15.4,20.4,.757,9.4,28.0,37.4,13.4,4.9,4.3,13.9,18.7,34,40.4,69.5,24.1,59.4,.405,6.9,21.2,.324,14.5,21.3,.679,9.3,23.3,32.5,12.3,6.9,3.0,12.0,18.9
2019MISSISSIPPIST,34,40.3,77.3,27.5,58.3,.472,8.6,22.8,.377,13.6,19.0,.717,10.9,23.6,34.4,14.1,8.1,5.1,13.2,17.2,34,40.3,70.4,24.9,57.0,.438,7.4,20.8,.357,13.1,18.3,.715,9.8,21.3,31.1,12.6,5.9,3.6,13.6,16.4
2019STJOHNS,34,40.4,77.1,27.8,61.8,.450,8.5,23.8,.357,13.1,18.2,.719,7.6,24.5,32.1,13.9,8.9,3.3,10.5,19.1,34,40.4,74.8,25.1,57.7,.435,8.3,24.4,.342,16.3,22.9,.710,10.0,28.1,38.2,13.6,5.2,2.4,15.3,17.0
2019UTAHVALLEY,35,40.0,77.1,26.6,55.1,.482,8.1,21.1,.382,15.8,21.8,.725,8.7,26.6,35.3,13.8,5.7,2.5,13.9,17.5,35,40.0,70.7,25.4,59.5,.426,7.5,21.5,.351,12.4,17.3,.716,8.8,22.5,31.3,13.1,7.3,2.7,11.7,19.7
2019IOWAST,35,40.0,76.9,27.8,58.5,.476,8.4,23.2,.363,12.9,17.6,.732,8.9,25.1,34.0,15.1,7.1,4.6,11.2,14.8,35,40.0,68.1,25.1,59.9,.418,7.9,23.5,.336,10.1,14.1,.717,10.1,23.3,33.4,12.5,5.2,2.6,12.6,16.3
2019TOLEDO,33,40.3,76.9,27.3,60.3,.453,9.8,26.1,.378,12.4,16.1,.772,9.5,28.1,37.6,16.3,5.2,4.6,12.2,15.7,33,40.3,68.4,25.2,61.4,.411,6.8,21.4,.317,11.2,16.3,.684,9.2,24.4,33.6,10.4,6.5,2.7,11.2,16.7
2019RIDER,31,40.2,76.8,27.3,61.0,.448,7.2,21.0,.341,15.0,24.4,.616,11.4,24.6,36.0,14.5,9.1,3.3,13.4,19.1,31,40.2,75.3,26.3,57.2,.459,8.9,24.8,.358,13.8,20.6,.672,8.8,26.2,34.9,15.2,6.1,3.6,16.4,20.8
2019BUCKNELL,33,40.1,76.8,26.3,58.4,.450,9.4,26.8,.351,14.8,19.8,.749,8.0,25.7,33.7,15.7,5.2,3.5,12.3,19.0,33,40.2,73.3,26.3,60.5,.435,7.0,20.9,.333,13.8,19.6,.702,9.5,24.8,34.4,13.1,6.8,2.9,11.9,18.5
2019UMASSLOWELL,32,40.3,76.8,27.3,57.9,.472,7.7,22.5,.341,14.4,20.0,.720,8.7,24.9,33.6,15.6,5.7,2.7,14.0,18.4,32,40.3,75.6,27.5,60.8,.452,6.7,21.6,.311,14.0,19.8,.707,10.0,23.8,33.8,12.8,7.2,3.5,13.0,19.2
2019IONA,33,40.0,76.7,26.0,57.5,.452,9.0,25.6,.351,15.8,21.2,.745,8.2,24.9,33.1,13.1,6.8,2.7,12.3,17.1,33,40.0,76.0,27.3,61.2,.445,9.5,26.0,.366,11.9,17.5,.684,10.5,25.0,35.5,15.1,5.4,3.6,13.1,18.7
2019PURDUE,36,40.5,76.7,26.9,59.6,.451,10.1,27.1,.374,12.8,17.8,.719,11.2,24.6,35.8,14.4,6.1,4.0,10.6,17.4,36,40.6,67.3,23.1,55.5,.416,8.2,23.9,.342,12.9,17.6,.732,8.8,21.9,30.8,12.4,5.0,3.8,12.2,17.1
2019NORTHERNCOLORADO,32,40.5,76.6,26.5,57.4,.462,9.6,26.5,.362,13.9,19.8,.703,9.3,25.3,34.5,13.2,5.5,3.2,12.5,16.8,32,40.5,69.7,25.8,57.4,.450,6.6,17.8,.370,11.4,15.8,.719,8.0,23.3,31.3,11.4,6.4,3.0,12.7,18.6
2019CALSTNORTHRIDGE,34,40.5,76.5,28.5,61.9,.460,6.9,19.1,.361,12.7,19.9,.638,10.0,24.3,34.3,15.1,6.6,4.5,12.1,18.9,34,40.4,79.4,28.0,62.6,.447,8.6,22.4,.383,14.9,20.1,.740,11.5,26.2,37.7,14.6,6.0,3.1,12.8,18.5
2019FRESNOST,32,40.2,76.5,26.5,58.3,.454,10.7,28.0,.381,12.9,17.9,.720,8.8,25.6,34.4,14.3,7.1,3.5,12.5,18.5,32,40.2,67.6,23.4,55.9,.419,7.0,23.0,.306,13.7,19.3,.708,8.7,25.0,33.7,12.2,5.7,3.2,13.6,18.0
2019GEORGIAST,34,40.0,76.4,26.6,57.9,.459,9.7,25.3,.384,13.6,20.4,.666,7.8,23.8,31.6,12.2,7.9,4.6,11.6,17.1,34,40.0,73.3,25.6,60.3,.425,8.9,27.2,.328,13.0,18.6,.702,11.9,25.9,37.9,15.1,5.0,3.2,14.9,17.5
2019NEWMEXICO,32,40.0,76.3,25.4,60.3,.422,9.1,26.4,.346,16.3,23.3,.702,10.7,25.8,36.5,13.9,6.9,3.3,14.3,19.6,32,40.0,76.7,27.2,60.2,.451,7.2,20.3,.355,15.2,22.1,.686,9.4,26.3,35.7,15.2,7.0,3.3,13.5,20.4
2019USC,33,40.6,76.3,28.4,61.8,.460,8.5,22.3,.382,11.0,17.1,.645,9.2,25.5,34.8,16.2,6.1,3.5,11.9,17.9,33,40.6,73.0,26.2,61.6,.426,8.0,23.8,.334,12.6,18.5,.680,10.5,26.1,36.6,14.4,5.8,3.0,12.8,17.3
2019STFRANCISPA,33,40.0,76.3,26.8,61.6,.435,7.7,21.9,.351,14.9,21.2,.706,12.3,24.3,36.6,12.5,6.7,2.8,12.2,18.1,33,40.0,76.0,27.4,59.2,.463,8.1,23.1,.350,13.2,18.6,.711,9.3,24.4,33.7,13.8,5.1,4.4,12.5,18.1
2019UNCWILMINGTON,33,40.5,76.2,26.7,60.2,.443,7.9,22.5,.349,14.9,20.4,.733,11.5,24.9,36.3,15.0,4.5,2.1,13.2,17.7,33,40.5,80.9,28.4,60.1,.473,10.0,25.9,.386,14.1,19.2,.731,8.5,23.7,32.2,13.8,6.2,2.3,10.5,18.0
2019MONTANA,35,40.1,76.1,27.8,56.5,.492,8.2,21.8,.378,12.3,17.9,.690,7.8,24.4,32.2,14.5,6.6,3.0,11.9,18.7,35,40.1,68.5,23.5,54.5,.432,6.7,19.9,.339,14.7,19.6,.750,7.9,22.5,30.5,10.7,5.6,2.8,13.6,17.5
2019SAVANNAHST,31,40.2,76.1,26.6,67.1,.397,11.3,38.7,.293,11.6,17.1,.676,11.9,25.3,37.2,14.9,7.5,3.1,15.4,18.2,31,40.2,86.9,30.8,66.5,.463,9.7,27.3,.357,15.5,21.7,.716,12.8,30.6,43.4,19.3,7.2,3.0,15.1,16.0
