Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,GP_Opp,MPG_Opp,PPG_Opp,FGM_Opp,FGA_Opp,FG%_Opp,3PM_Opp,3PA_Opp,3P%_Opp,FTM_Opp,FTA_Opp,FT%_Opp,ORB_Opp,DRB_Opp,RPG_Opp,APG_Opp,SPG_Opp,BPG_Opp,TOV_Opp,PF_Opp
2017LAMAR,34,40.4,77.1,26.7,58.1,.459,7.8,21.5,.362,16.0,23.9,.668,11.0,22.8,33.8,14.1,8.0,2.8,13.4,21.6,34,40.4,71.6,25.1,54.4,.461,5.5,17.1,.322,15.9,22.5,.706,9.2,23.9,33.1,13.3,5.9,4.5,16.0,20.4
2017UNCASHEVILLE,33,40.8,77.1,27.5,57.8,.476,8.0,20.3,.394,14.1,20.6,.681,7.8,24.2,32.0,15.5,9.3,1.9,11.6,16.8,33,40.8,68.5,24.7,55.0,.449,7.5,21.3,.355,11.6,17.6,.657,8.4,24.7,33.1,13.8,5.4,3.2,16.2,17.8
2017WRIGHTST,32,40.3,77.0,25.5,56.8,.449,8.9,23.4,.381,17.1,22.3,.764,9.7,24.6,34.3,14.8,5.7,2.3,14.8,18.6,32,40.3,72.4,25.1,56.9,.442,7.6,22.4,.338,14.6,20.7,.705,8.4,23.1,31.5,12.0,6.8,3.0,14.3,21.6
2017AKRON,36,40.0,77.0,26.4,56.5,.466,10.2,27.3,.372,14.1,20.7,.683,9.3,24.1,33.5,14.4,5.5,3.3,11.7,18.1,36,40.0,70.8,25.4,57.2,.444,6.9,19.0,.365,13.2,18.7,.706,9.0,22.6,31.6,11.4,5.8,2.0,11.5,18.6
2017OHIO,31,40.0,77.0,26.9,59.3,.455,9.2,23.9,.384,13.9,20.2,.690,8.3,27.0,35.3,13.4,5.9,2.8,12.6,17.7,31,40.0,69.9,24.8,59.8,.414,7.0,21.8,.323,13.3,19.4,.684,10.0,26.1,36.1,10.9,5.9,2.8,13.4,19.7
2017DETROITMERCY,31,40.5,77.0,26.8,60.2,.445,8.1,21.8,.372,15.4,23.1,.664,9.7,22.3,32.0,12.8,6.5,2.5,14.5,23.9,31,40.5,84.8,28.8,57.7,.500,8.1,21.4,.380,19.0,27.5,.692,10.0,26.6,36.6,14.7,6.5,3.9,14.8,20.4
2017KENTST,36,40.7,77.0,27.4,63.9,.428,7.1,22.3,.320,15.1,21.0,.719,14.4,25.1,39.5,12.5,6.4,3.7,12.9,19.0,36,40.7,73.0,25.9,59.4,.435,7.4,21.1,.348,13.9,19.8,.703,10.1,22.8,32.8,13.4,5.9,2.4,14.0,19.6
2017TENNESSEEMARTIN,35,40.4,76.9,27.6,59.0,.468,8.2,23.2,.353,13.5,19.7,.688,12.5,23.9,36.4,15.9,6.5,3.5,15.1,17.3,35,40.4,75.1,26.6,59.9,.444,9.2,26.2,.350,12.8,18.0,.708,10.9,20.9,31.8,15.4,6.5,2.8,13.6,18.1
2017YOUNGSTOWNST,34,40.9,76.9,28.9,65.6,.440,7.4,22.1,.333,11.9,17.7,.672,9.4,25.6,35.0,15.1,5.5,3.1,11.9,16.6,34,40.9,82.3,30.4,65.9,.462,8.2,23.8,.346,13.3,18.5,.718,11.3,28.4,39.7,16.3,5.9,3.4,12.3,17.6
2017UTAHVALLEY,34,40.7,76.9,26.1,59.6,.437,8.8,27.6,.320,16.0,22.6,.708,8.7,30.1,38.8,15.6,6.4,3.6,15.4,19.6,34,40.7,72.9,26.1,62.8,.415,6.5,20.6,.316,14.3,21.2,.672,9.4,27.5,36.9,13.4,6.9,2.8,13.7,20.6
2017UMKC,35,40.1,76.9,26.0,59.3,.439,9.0,24.2,.371,15.8,22.2,.713,9.6,24.0,33.6,12.9,6.7,2.6,14.5,22.1,35,40.1,78.7,27.2,59.5,.457,7.3,21.7,.339,17.0,24.9,.680,10.6,25.8,36.3,14.0,6.3,2.8,14.9,20.3
2017STBONAVENTURE,32,40.3,76.8,25.8,58.3,.443,6.3,18.0,.348,19.0,24.7,.769,10.9,23.6,34.5,13.2,7.2,4.3,12.5,20.9,32,40.3,72.4,24.3,56.3,.432,7.6,21.5,.353,16.2,23.3,.692,10.2,22.9,33.1,13.9,5.2,3.8,14.8,20.6
2017STJOHNS,33,40.0,76.8,26.2,60.6,.433,8.4,23.1,.364,15.9,21.9,.724,9.5,23.5,33.0,13.5,6.8,6.0,13.1,20.8,33,40.0,78.7,27.4,59.5,.461,7.5,20.2,.374,16.4,23.4,.702,11.2,26.5,37.7,15.0,6.3,3.2,15.0,20.5
2017BELMONT,30,40.2,76.7,26.6,56.8,.469,10.2,29.8,.342,13.3,17.4,.768,8.2,26.4,34.6,16.0,4.4,2.7,12.7,17.7,30,40.2,69.3,24.7,58.0,.427,5.9,18.6,.318,13.9,18.6,.746,8.4,22.9,31.3,11.3,5.7,2.9,11.4,17.8
2017QUINNIPIAC,31,40.3,76.7,27.4,64.8,.422,7.4,22.6,.326,14.6,21.4,.683,13.2,25.2,38.4,14.4,5.7,3.6,14.5,19.6,31,40.3,83.3,29.0,62.5,.464,7.7,20.3,.380,17.6,23.8,.739,10.6,26.4,37.1,16.0,7.8,3.4,12.5,19.9
2017SOUTHDAKOTAST,35,40.4,76.7,25.2,55.4,.455,9.1,25.2,.360,17.2,22.3,.771,8.5,25.5,34.0,13.1,5.1,2.4,12.9,16.7,35,40.4,77.1,27.5,61.1,.450,10.5,28.3,.373,11.5,15.9,.722,9.5,23.4,33.0,14.6,6.7,3.0,11.2,20.6
2017ARIZONA,37,40.0,76.6,26.4,55.4,.477,6.6,16.9,.390,17.2,22.4,.765,9.6,25.9,35.5,13.5,5.4,3.2,11.2,16.9,37,40.0,65.9,24.1,57.3,.421,6.5,20.8,.310,11.2,16.4,.684,8.6,20.4,28.9,12.9,4.7,2.9,11.6,19.7
2017CHARLOTTE,30,40.2,76.5,26.7,60.1,.444,7.9,21.0,.376,15.3,20.5,.746,7.1,24.6,31.6,12.0,6.3,3.1,12.2,19.3,30,40.2,80.2,29.0,62.0,.468,6.9,18.9,.366,15.4,21.9,.701,10.8,28.4,39.2,13.6,6.3,3.3,13.6,18.8
2017WASHINGTON,31,40.2,76.4,28.2,62.9,.448,7.3,20.6,.354,12.7,19.4,.654,12.3,23.7,36.0,13.2,6.0,5.5,13.7,20.3,31,40.2,81.1,29.0,62.1,.466,7.6,19.1,.399,15.5,21.6,.719,10.4,23.5,33.8,15.2,7.1,3.8,11.9,18.4
2017ILLINOISCHICAGO,36,40.4,76.4,26.1,58.7,.444,7.6,20.7,.365,16.6,23.4,.711,11.1,27.3,38.4,14.6,5.5,5.1,16.4,18.8,36,40.4,76.5,27.3,64.7,.422,6.8,19.1,.357,15.0,20.5,.732,11.7,23.9,35.6,14.1,7.6,3.9,12.4,20.5
2017BUTLER,34,40.3,76.3,26.6,55.8,.477,7.7,21.0,.366,15.4,20.7,.741,7.9,23.0,30.8,13.3,6.1,2.8,10.2,18.8,34,40.3,68.9,24.1,54.0,.445,6.8,20.4,.333,13.9,20.0,.697,7.9,22.0,29.9,10.8,5.0,2.6,13.4,19.2
2017SYRACUSE,34,40.3,76.3,26.3,57.4,.458,8.8,23.3,.379,14.9,20.1,.739,10.2,23.4,33.6,15.6,8.1,4.7,12.3,15.9,34,40.3,71.1,25.5,59.3,.430,8.7,25.3,.343,11.4,17.3,.658,12.3,22.4,34.7,17.1,6.2,2.6,13.2,18.0
2017INCARNATEWORD,29,40.2,76.3,25.4,55.8,.455,8.0,20.7,.388,17.5,25.2,.694,7.7,24.3,31.9,12.5,5.8,4.7,13.5,20.1,29,40.2,80.0,28.6,62.0,.461,5.7,16.8,.340,17.1,23.6,.727,11.1,26.4,37.5,13.6,6.9,3.7,12.6,20.1
2017BUCKNELL,35,40.0,76.2,26.9,56.0,.480,8.2,21.5,.379,14.2,20.9,.681,8.2,24.9,33.1,14.6,7.2,3.8,13.3,18.7,35,40.0,67.9,24.6,57.6,.426,6.2,18.0,.342,12.6,19.1,.660,9.2,23.1,32.3,12.1,7.0,3.0,13.7,19.2
2017NORTHWESTERNST,29,40.3,76.0,25.9,58.6,.442,7.0,19.1,.366,17.2,24.9,.690,10.9,23.8,34.7,14.0,6.8,2.7,15.1,19.6,29,40.3,79.3,28.1,59.9,.470,7.9,20.9,.377,15.2,22.9,.665,10.8,24.8,35.6,16.5,7.0,3.2,14.5,21.7
2017LEHIGH,32,40.5,76.0,26.8,55.9,.479,8.4,21.5,.392,14.0,18.1,.772,6.9,26.3,33.2,14.6,6.7,3.1,14.1,16.8,32,40.5,70.7,25.5,58.7,.434,7.8,22.4,.347,11.9,16.2,.732,7.8,22.9,30.8,13.6,6.4,2.6,13.1,17.7
2017NORTHERNKENTUCKY,35,40.0,76.0,26.5,58.2,.456,8.6,24.5,.349,14.4,21.1,.680,10.3,25.6,35.8,13.9,5.7,2.8,13.4,17.8,35,40.0,71.6,26.2,59.6,.440,6.5,20.0,.325,12.7,18.0,.708,8.7,23.1,31.8,11.9,5.9,4.2,11.9,18.4
2017DAYTON,32,40.2,75.9,25.6,55.1,.465,8.1,21.0,.385,16.6,24.0,.690,8.1,25.2,33.3,15.6,7.8,4.0,11.8,18.8,32,40.2,66.4,22.8,55.4,.413,7.1,21.8,.325,13.7,19.3,.707,8.9,24.2,33.1,12.6,4.3,3.6,14.7,19.8
2017BROWN,30,40.0,75.8,24.5,55.3,.443,8.1,22.2,.367,18.7,24.6,.759,8.7,21.8,30.5,13.3,7.6,1.9,14.3,19.9,30,40.0,77.9,27.7,55.6,.499,7.6,20.5,.372,14.8,20.8,.714,8.8,24.2,33.0,14.8,7.0,4.2,15.9,22.0
2017STFRANCISPA,34,40.4,75.8,27.7,59.4,.467,8.1,20.9,.391,12.2,17.6,.692,9.8,25.4,35.2,13.9,6.6,4.0,14.7,16.2,34,40.4,74.5,27.2,63.4,.428,9.2,25.1,.366,11.0,15.1,.729,11.4,23.8,35.2,14.5,6.7,3.4,13.4,17.0
2017DENVER,30,40.3,75.8,27.0,56.1,.482,7.4,18.5,.402,14.3,19.4,.734,8.7,25.8,34.5,15.1,5.0,2.1,13.5,20.1,30,40.3,74.6,25.2,56.7,.445,7.9,22.0,.358,16.4,22.1,.739,7.9,22.0,29.9,11.6,6.9,3.4,11.0,19.5
2017RIDER,33,40.2,75.7,27.5,61.6,.446,5.4,16.3,.332,15.3,22.8,.672,12.2,27.0,39.2,14.1,6.6,3.6,14.5,19.7,33,40.2,75.8,26.0,60.8,.428,7.5,22.2,.337,16.2,21.8,.742,9.7,25.4,35.1,13.6,7.2,3.6,13.2,20.3
2017LASALLE,30,40.7,75.5,25.4,55.5,.457,8.5,23.3,.364,16.3,21.3,.766,7.9,23.6,31.4,14.2,6.4,2.1,13.1,18.7,30,40.7,76.6,27.0,57.8,.467,8.7,22.2,.394,13.8,19.1,.724,8.6,23.5,32.1,15.0,6.2,2.9,12.3,18.3
2017WESTERNMICHIGAN,32,40.2,75.5,27.0,59.9,.450,6.5,17.6,.371,15.1,21.4,.704,10.8,24.0,34.8,12.9,5.7,2.8,12.5,18.8,32,40.2,75.3,26.8,57.0,.471,7.7,21.3,.362,13.9,19.7,.705,8.3,24.3,32.6,14.0,6.0,3.0,13.5,19.9
2017COLORADO,34,40.3,75.5,26.1,58.6,.446,7.4,21.1,.348,15.9,22.6,.704,10.9,25.0,35.9,13.9,5.1,4.3,12.1,18.6,34,40.3,72.2,25.1,58.2,.432,8.1,22.2,.367,13.8,19.5,.707,9.2,23.8,33.0,12.4,5.6,3.9,11.7,21.2
2017GEORGIASOUTHERN,33,40.1,75.5,25.5,57.8,.441,9.2,25.4,.362,15.4,23.1,.664,8.9,24.3,33.3,10.4,6.8,3.1,11.8,19.4,33,40.2,73.3,25.8,59.5,.434,8.3,24.4,.339,13.5,20.2,.667,11.4,26.6,38.0,13.3,4.8,3.2,13.7,19.3
2017TEXASAMCC,36,40.4,75.4,27.1,57.5,.470,5.4,16.3,.332,15.9,22.0,.722,9.9,23.2,33.1,13.5,9.4,3.9,13.5,19.5,36,40.4,71.5,24.3,55.4,.438,7.9,23.0,.345,15.0,21.9,.685,10.2,23.3,33.5,13.1,7.1,2.7,16.2,20.6
2017MINNESOTA,34,40.9,75.2,26.1,59.9,.435,6.1,17.9,.343,16.9,23.7,.711,10.4,27.8,38.2,14.9,5.7,6.7,11.6,17.0,34,40.9,69.4,25.2,63.0,.400,6.5,20.9,.309,12.6,18.4,.682,11.2,25.7,36.9,13.5,5.6,3.6,12.5,20.2
2017BOISEST,32,40.0,75.1,25.3,56.3,.450,7.9,22.7,.348,16.5,23.2,.712,8.9,25.4,34.4,12.1,4.9,2.4,12.8,20.7,32,40.0,71.2,24.2,56.7,.427,5.7,17.0,.336,17.0,23.4,.729,8.8,23.7,32.6,11.8,6.0,4.6,12.0,20.3
2017ELON,32,40.9,75.1,26.6,59.7,.445,9.6,27.1,.355,12.3,18.0,.685,8.4,28.0,36.4,14.6,5.2,2.3,11.7,16.6,32,40.9,71.6,26.1,62.2,.420,7.8,24.6,.319,11.5,16.4,.704,9.7,26.5,36.2,11.0,6.0,3.1,11.3,18.2
2017UNCGREENSBORO,35,40.0,75.1,27.1,58.4,.464,8.8,23.1,.382,12.2,17.2,.706,10.9,23.1,34.1,15.0,7.0,3.8,13.5,18.2,35,40.0,69.3,23.8,55.5,.428,7.4,20.5,.359,14.3,19.2,.746,9.6,20.7,30.3,12.6,6.4,3.0,13.5,17.3
2017ORALROBERTS,30,40.3,75.1,27.0,60.6,.445,7.2,19.6,.367,13.9,18.3,.759,8.8,24.6,33.4,14.1,5.4,2.9,12.0,17.8,30,40.3,79.9,28.6,61.1,.468,9.2,23.3,.397,13.6,19.2,.707,9.8,26.1,35.8,15.8,6.8,3.1,12.0,17.5
2017KENNESAWST,32,40.0,75.0,27.9,60.4,.462,6.4,15.5,.416,12.8,18.6,.691,10.6,24.0,34.6,15.8,5.1,3.0,13.5,19.2,32,40.0,76.8,27.7,58.6,.472,6.9,18.4,.373,14.6,21.5,.676,9.3,24.0,33.3,12.2,6.6,3.0,12.3,18.3
2017MICHIGAN,38,40.4,75.0,26.4,54.6,.483,9.5,24.7,.385,12.8,16.4,.779,6.9,21.3,28.3,13.9,5.8,2.9,9.2,15.1,38,40.4,66.4,25.2,54.3,.465,5.9,15.6,.378,10.1,14.8,.683,8.9,21.9,30.8,11.6,4.3,2.5,12.5,17.1
2017LONGBEACHST,34,40.7,75.0,26.3,59.9,.440,6.4,18.1,.351,16.0,22.1,.724,10.9,23.7,34.6,13.1,5.9,2.7,14.4,20.1,34,40.7,78.4,27.6,59.6,.463,7.7,20.5,.378,15.4,22.0,.701,10.6,24.0,34.6,13.9,6.8,4.1,13.9,20.3
2017SIENA,34,40.1,75.0,26.4,58.5,.452,5.5,16.7,.327,16.6,23.4,.711,12.1,24.5,36.6,13.5,5.9,4.1,14.0,19.5,34,40.1,74.7,26.5,59.2,.447,6.6,19.4,.339,15.1,21.0,.721,9.9,22.4,32.3,12.6,6.5,3.7,12.4,20.5
2017MIDDLETENNESSEEST,36,40.1,74.9,28.2,57.7,.488,6.3,17.3,.367,12.3,17.5,.699,9.1,25.0,34.0,15.3,6.7,2.8,10.4,18.2,36,40.1,63.9,22.0,52.3,.420,6.1,18.8,.323,13.8,19.4,.711,7.5,21.5,29.0,11.1,4.8,2.4,13.4,16.8
2017DREXEL,32,40.6,74.9,27.0,62.1,.435,8.0,23.2,.345,12.8,19.3,.667,11.3,24.2,35.4,14.7,5.8,3.1,13.3,20.1,32,40.6,78.4,27.4,59.3,.462,7.6,21.4,.357,15.9,23.1,.690,10.1,25.3,35.4,14.0,6.5,3.5,12.5,18.9
2017CENTRALARKANSAS,32,40.5,74.8,26.1,59.7,.438,7.2,19.2,.375,15.4,21.5,.718,9.7,24.7,34.4,14.5,5.6,2.6,13.9,18.9,32,40.5,84.1,29.5,63.5,.465,10.9,27.9,.392,14.1,20.3,.695,11.2,25.5,36.8,18.7,6.4,3.0,11.5,18.2
2017LSU,31,40.0,74.8,27.5,61.1,.451,6.3,18.8,.336,13.5,19.3,.696,10.9,24.1,35.0,12.8,6.0,3.5,14.5,19.1,31,40.0,83.0,28.9,61.3,.472,8.9,23.4,.383,16.2,22.5,.718,10.7,24.8,35.5,15.4,6.9,3.6,12.3,17.9
2017NORTHDAKOTAST,30,40.5,74.8,25.8,56.4,.458,7.7,21.0,.368,15.4,21.7,.711,8.2,25.5,33.7,12.2,6.1,3.7,11.6,16.7,30,40.5,71.5,25.2,58.8,.429,8.4,22.0,.380,12.6,17.8,.708,9.5,24.4,33.9,13.6,5.7,2.9,12.0,19.1
2017EASTERNILLINOIS,29,41.2,74.8,26.6,63.9,.417,8.9,24.0,.372,12.6,17.3,.731,11.4,24.8,36.2,15.3,6.8,4.1,12.7,19.3,29,41.2,71.8,24.8,57.5,.431,6.8,19.2,.354,15.5,22.1,.701,11.1,26.9,37.9,12.9,5.9,3.2,16.2,18.3
2017CLEMSON,33,40.1,74.8,26.4,58.8,.449,7.2,20.3,.357,14.8,20.2,.731,10.5,22.3,32.8,12.5,7.1,3.9,10.7,15.2,33,40.2,71.5,26.5,58.5,.453,7.7,21.6,.356,10.8,14.2,.764,10.2,23.7,33.9,12.8,5.1,3.4,13.5,19.0
2017NORTHCAROLINACENTRAL,34,40.0,74.8,26.8,59.0,.454,7.5,22.4,.335,13.7,20.1,.683,11.1,26.2,37.3,14.1,6.1,3.3,11.9,17.3,34,40.0,63.5,23.2,59.0,.393,6.2,21.3,.290,11.0,16.9,.648,11.4,23.1,34.5,10.6,4.6,2.7,14.1,17.9
2017VCU,35,40.6,74.7,27.0,58.6,.461,5.7,17.2,.331,15.1,21.3,.705,10.4,24.9,35.3,15.0,7.5,3.9,12.4,20.8,35,40.6,66.9,22.9,54.2,.422,5.8,17.1,.338,15.5,22.2,.697,9.2,23.9,33.1,10.6,5.5,3.7,14.1,19.4
2017MONTANA,32,40.3,74.7,26.3,58.7,.449,7.4,20.8,.357,14.6,19.4,.752,9.1,23.7,32.8,13.0,5.7,2.8,10.8,21.8,32,40.3,73.4,25.1,54.3,.462,6.3,18.3,.345,16.9,24.1,.702,8.3,24.8,33.1,11.3,5.2,4.1,12.6,18.9
2017TCU,39,40.2,74.7,27.3,58.6,.466,7.2,20.3,.354,13.0,18.9,.686,10.8,23.9,34.7,16.9,6.6,4.5,12.9,17.3,39,40.3,69.7,25.3,57.2,.443,7.0,19.4,.361,12.0,17.6,.685,9.7,22.0,31.7,14.9,5.8,3.8,13.2,18.2
2017NICHOLLSST,31,40.5,74.7,24.9,58.3,.427,9.0,26.0,.345,16.0,21.6,.739,8.9,22.0,30.9,13.9,7.5,6.1,14.5,19.3,31,40.5,79.5,28.5,60.7,.468,8.3,20.9,.398,14.3,20.8,.685,12.0,26.2,38.2,16.2,6.3,3.6,15.6,19.7
2017VALPARAISO,33,40.3,74.7,25.7,57.9,.444,6.6,20.3,.324,16.7,21.6,.775,10.0,26.6,36.6,12.8,6.4,2.9,12.8,18.8,33,40.3,68.9,24.3,58.6,.414,7.4,22.2,.332,13.0,18.8,.692,9.3,23.1,32.4,13.2,6.2,3.2,13.1,19.8
2017CHATTANOOGA,31,40.2,74.6,25.8,55.4,.466,7.5,21.5,.346,15.5,21.8,.710,9.5,21.4,30.9,12.2,7.8,4.7,13.3,18.4,31,40.1,68.8,24.1,54.3,.445,5.6,16.5,.342,14.9,19.7,.756,9.6,22.3,32.0,11.8,6.3,3.4,14.8,19.4
2017XAVIER,38,40.1,74.6,25.8,56.5,.457,7.0,20.4,.345,16.0,23.2,.688,11.1,24.7,35.8,14.7,6.0,2.6,12.6,18.6,38,40.1,71.3,25.4,56.4,.450,7.4,22.3,.334,13.2,18.8,.698,8.3,21.9,30.3,13.9,6.4,3.8,12.0,21.2
2017SOUTHEASTMISSOURIST,33,40.3,74.5,25.8,57.5,.449,8.0,21.7,.367,14.9,20.1,.742,8.0,21.6,29.6,13.8,7.5,1.9,12.4,19.5,33,40.3,74.7,26.0,54.3,.478,8.0,21.8,.367,14.7,20.7,.711,8.9,25.3,34.2,14.4,4.7,3.0,15.6,18.2
2017TENNESSEE,32,40.2,74.5,25.1,59.5,.422,5.9,18.1,.326,18.4,25.2,.729,11.7,25.3,36.9,13.8,5.5,4.6,12.5,20.9,32,40.2,73.0,24.5,57.3,.427,6.8,19.3,.356,17.2,24.6,.699,10.7,25.3,36.0,12.0,6.0,3.8,14.1,21.2
2017COLLEGEOFCHARLESTONSOUTHERN,31,40.5,74.3,26.6,60.3,.441,7.4,21.6,.341,13.8,20.7,.666,9.8,23.6,33.4,11.0,5.7,2.9,11.5,20.0,31,40.5,75.6,25.6,55.6,.461,7.7,21.4,.359,16.6,22.5,.737,8.1,26.0,34.0,13.8,5.0,3.6,12.5,17.8
2017SAMHOUSTONST,34,40.1,74.3,26.4,60.4,.437,6.2,19.7,.316,15.2,22.2,.686,11.2,25.5,36.6,14.9,7.0,2.7,13.6,22.3,34,40.2,71.3,23.0,54.0,.426,6.9,20.0,.343,18.4,25.4,.727,8.5,25.0,33.5,12.5,6.4,3.4,16.1,20.8
2017CINCINNATI,36,40.3,74.3,26.9,58.8,.458,7.3,21.3,.345,13.1,19.1,.686,11.7,24.2,35.9,15.5,7.2,4.9,10.0,15.8,36,40.3,61.3,21.3,54.9,.388,7.0,20.3,.344,11.8,16.0,.736,9.4,21.4,30.9,11.3,3.6,3.1,13.5,16.8
2017SOUTHERNMETHODIST,35,40.0,74.3,26.1,55.3,.472,8.2,20.1,.406,13.9,19.9,.696,11.5,25.8,37.3,16.2,5.7,3.3,10.7,14.4,35,40.0,60.0,21.3,55.1,.386,8.1,25.1,.321,9.4,13.5,.692,9.0,19.4,28.4,11.9,4.9,3.0,11.3,18.1
2017NIAGARA,33,40.5,74.2,25.6,61.7,.416,7.4,20.2,.366,15.5,20.7,.750,11.3,25.9,37.2,12.6,5.2,4.6,13.0,18.3,33,40.5,78.2,27.9,63.3,.441,8.1,22.2,.366,14.2,19.5,.729,11.0,26.0,37.0,15.4,5.9,4.1,11.8,19.2
2017YALE,29,40.2,74.2,26.5,56.7,.467,7.2,20.1,.357,14.0,19.1,.732,9.7,25.7,35.3,15.6,5.6,4.2,13.0,15.7,29,40.2,69.9,25.7,59.9,.429,7.5,22.9,.329,11.1,15.6,.711,9.6,22.4,32.0,13.3,6.6,3.6,11.7,17.4
2017RICHMOND,35,40.3,74.2,26.8,56.9,.471,7.7,22.7,.342,12.8,18.0,.713,6.3,23.6,29.9,16.9,6.6,1.9,11.4,18.1,35,40.3,72.0,25.4,57.5,.442,6.5,20.4,.321,14.6,19.9,.733,10.3,25.3,35.6,13.5,5.6,3.0,14.1,17.9
2017BRYANT,32,41.1,74.2,26.2,59.9,.437,7.4,21.9,.338,14.3,19.9,.720,9.9,24.4,34.3,14.4,6.8,2.2,13.4,21.3,32,41.1,77.4,26.9,59.5,.452,7.3,22.0,.332,16.4,22.3,.735,10.5,25.3,35.8,13.5,6.2,3.7,12.8,18.8
2017TOWSON,33,40.5,74.2,25.8,57.6,.447,4.7,15.1,.311,17.9,26.3,.682,12.8,25.4,38.2,10.5,6.8,3.6,12.9,20.8,33,40.5,69.2,22.4,53.6,.418,7.3,21.4,.340,17.1,24.8,.687,8.2,21.7,29.9,11.5,5.4,4.1,13.2,21.3
2017GEORGEMASON,34,40.7,74.1,25.9,57.7,.448,5.4,15.9,.336,17.0,22.8,.747,10.6,28.3,38.9,11.7,5.0,2.8,12.9,16.8,34,40.7,71.7,26.1,61.5,.425,7.4,22.5,.330,12.0,17.3,.697,8.7,23.1,31.7,13.6,6.1,4.0,10.1,18.9
2017TEXASSOUTHERN,35,40.3,74.1,24.7,57.6,.430,5.9,19.8,.296,18.7,25.5,.735,11.1,23.0,34.1,11.7,7.1,3.2,11.7,17.3,35,40.3,72.6,26.9,60.4,.445,5.6,17.2,.325,13.3,19.5,.683,11.9,24.1,36.0,12.9,5.2,3.4,13.3,21.2
2017GEORGETOWN,32,40.3,74.0,25.3,54.8,.461,6.4,18.4,.349,17.1,23.3,.732,8.8,25.5,34.3,15.0,5.5,4.6,14.2,21.0,32,40.3,72.2,24.9,59.2,.422,6.2,19.2,.324,16.1,23.0,.699,10.8,22.6,33.4,12.5,6.9,3.4,11.9,20.9
2017FURMAN,35,40.3,74.0,26.2,55.5,.473,9.1,23.7,.385,12.4,17.8,.697,8.8,24.7,33.4,15.0,7.0,2.3,12.9,17.5,35,40.3,66.3,23.2,54.8,.424,7.0,22.5,.312,12.9,18.4,.700,8.3,22.3,30.5,11.9,6.0,2.3,13.7,17.6
2017GEORGIAST,33,40.1,74.0,26.8,57.2,.469,7.5,20.9,.357,12.9,19.9,.647,9.8,24.4,34.2,12.1,7.2,4.2,14.0,20.4,33,40.2,70.1,23.0,55.9,.411,8.3,25.6,.324,15.8,22.2,.711,9.7,22.3,32.0,13.3,6.2,2.7,14.3,18.4
2017MEMPHIS,32,40.3,74.0,26.6,60.2,.442,5.7,19.2,.295,15.1,22.1,.683,11.2,24.3,35.5,15.9,6.9,4.7,11.5,16.7,32,40.3,70.7,24.8,58.7,.423,7.7,22.8,.337,13.4,19.5,.687,10.1,24.8,34.9,13.5,5.8,4.1,13.8,19.0
2017MARYLAND,33,40.2,73.9,25.1,55.8,.449,8.2,22.9,.359,15.5,22.2,.699,9.8,24.3,34.1,14.3,5.5,4.7,12.9,18.6,33,40.2,68.1,24.2,58.1,.416,6.4,19.0,.338,13.3,18.9,.705,10.9,23.1,34.0,11.2,6.1,3.6,12.6,19.6
2017DAVIDSON,32,40.3,73.8,25.4,58.2,.437,9.1,26.8,.341,13.8,18.3,.753,8.3,26.3,34.5,15.6,5.1,3.3,12.2,18.2,32,40.3,71.6,25.3,58.6,.432,7.5,19.8,.381,13.5,19.5,.690,9.3,25.9,35.3,13.0,6.7,3.4,12.1,18.1
2017HOUSTON,32,40.2,73.7,26.6,59.4,.447,8.4,21.3,.394,12.2,17.0,.717,10.9,23.4,34.3,12.7,5.3,3.5,9.8,18.8,32,40.2,64.9,21.9,53.7,.408,6.8,20.7,.329,14.3,19.8,.722,10.2,23.4,33.6,11.3,4.8,3.1,13.5,18.1
2017NEWMEXICO,31,40.2,73.6,25.1,54.6,.460,4.7,14.3,.327,18.8,25.2,.746,8.4,25.3,33.6,13.5,6.1,3.5,13.0,19.7,31,40.2,72.7,24.7,57.1,.433,8.4,22.8,.369,14.8,21.5,.690,9.5,23.3,32.8,14.1,7.5,3.3,13.2,21.0
2017RHODEISLAND,35,40.1,73.6,26.2,57.7,.454,6.2,18.6,.333,15.1,22.6,.668,11.2,24.7,35.9,13.3,6.5,5.9,11.1,20.7,35,40.1,65.4,21.8,53.6,.406,4.7,16.1,.295,17.1,24.1,.708,10.2,23.5,33.7,10.1,5.3,3.0,13.2,19.7
2017GRANDCANYON,31,40.3,73.6,25.5,58.5,.436,6.6,20.0,.331,16.0,24.1,.665,10.3,26.1,36.5,13.6,7.5,2.5,12.8,17.4,31,40.3,67.8,24.5,58.2,.420,6.6,20.4,.326,12.2,17.5,.697,9.3,25.3,34.6,12.1,6.6,3.2,15.1,21.4
2017APPALACHIANST,30,40.2,73.6,25.0,59.4,.421,8.4,24.7,.338,15.3,22.5,.681,10.5,25.6,36.1,13.8,5.6,3.0,13.8,21.4,30,40.2,76.0,26.3,57.3,.459,6.5,17.2,.376,17.0,24.6,.689,9.0,26.3,35.3,13.1,6.0,3.5,12.7,20.7
