Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,GP_Opp,MPG_Opp,PPG_Opp,FGM_Opp,FGA_Opp,FG%_Opp,3PM_Opp,3PA_Opp,3P%_Opp,FTM_Opp,FTA_Opp,FT%_Opp,ORB_Opp,DRB_Opp,RPG_Opp,APG_Opp,SPG_Opp,BPG_Opp,TOV_Opp,PF_Opp
2022PRINCETON,30,40.5,79.8,30.3,62.2,.488,10.9,28.2,.387,8.3,12.9,.639,8.3,26.1,34.4,15.5,6.2,1.8,10.1,14.0,30,40.5,70.1,27.1,59.7,.454,6.3,19.0,.330,9.6,13.3,.721,7.6,25.3,32.9,10.8,5.5,2.9,11.5,14.5
2022STJOHNS,32,40.3,79.6,30.3,66.8,.453,7.3,21.6,.335,11.8,17.4,.677,11.2,25.3,36.5,18.8,8.8,5.5,11.9,17.9,32,40.3,74.2,25.8,60.9,.424,8.0,23.3,.341,14.5,20.3,.716,11.3,26.3,37.6,13.1,6.1,4.1,15.4,16.8
2022ALABAMA,33,40.1,79.5,27.6,62.8,.440,9.2,29.9,.309,15.0,20.6,.728,12.5,25.5,38.0,14.7,7.1,4.7,14.5,18.5,33,40.1,76.5,26.9,61.5,.437,7.4,22.0,.338,15.3,21.4,.715,10.9,23.8,34.6,12.4,7.8,3.7,13.2,18.2
2022KENTUCKY,34,40.2,79.4,30.3,62.8,.483,6.1,17.6,.347,12.8,17.6,.726,12.2,26.3,38.6,16.2,6.8,4.2,11.6,14.3,34,40.2,66.6,24.6,59.4,.414,6.6,21.3,.308,10.9,15.1,.721,8.2,20.9,29.1,11.5,6.0,2.9,12.2,16.1
2022PURDUE,37,40.4,79.4,27.7,56.6,.490,8.5,22.2,.384,15.4,21.6,.711,10.5,26.8,37.3,16.2,4.6,3.5,11.8,14.5,37,40.3,68.4,25.5,60.1,.424,8.1,24.4,.332,9.4,13.0,.721,7.8,19.6,27.4,13.6,5.9,2.4,9.5,19.4
2022EASTERNKENTUCKY,31,40.8,79.3,28.6,68.5,.417,11.7,33.2,.353,10.3,14.6,.706,12.0,22.9,35.0,15.7,10.2,3.6,11.6,16.5,31,40.7,75.1,27.6,59.5,.465,7.9,23.3,.341,11.8,16.6,.714,10.1,28.6,38.7,15.4,6.2,3.3,17.2,14.8
2022CORNELL,26,40.2,79.2,28.3,60.6,.467,9.7,27.7,.348,13.0,18.4,.707,9.6,27.6,37.2,17.3,7.9,2.9,14.2,18.7,26,40.2,74.7,26.8,62.2,.430,8.7,27.0,.321,12.5,18.3,.679,10.2,24.8,35.0,13.2,6.8,3.0,13.9,18.2
2022MURRAYST,34,40.2,79.1,28.8,60.5,.476,8.0,22.8,.351,13.6,19.6,.692,11.7,26.1,37.8,14.7,7.8,3.2,11.4,15.4,34,40.1,63.2,23.2,56.2,.412,6.8,22.8,.300,10.1,14.8,.679,8.2,21.6,29.9,10.3,5.4,3.9,14.0,16.8
2022VIRGINIAMILITARY,32,40.4,79.0,27.4,59.6,.459,12.5,32.8,.381,11.8,14.9,.792,7.8,27.3,35.2,16.0,4.8,2.7,11.6,14.9,32,40.5,74.2,26.3,63.5,.415,10.0,29.6,.337,11.6,15.6,.743,10.6,24.8,35.5,12.5,6.9,3.0,10.3,15.1
2022SOUTHEASTERNLOUISIANA,34,40.1,78.8,26.8,58.3,.460,8.9,24.9,.357,16.3,21.5,.758,8.9,23.1,32.0,15.3,7.9,3.9,14.3,16.0,34,40.1,77.7,29.2,62.7,.466,8.1,24.0,.338,11.3,16.0,.705,11.3,24.5,35.8,14.0,7.5,2.7,15.0,18.8
2022WAKEFOREST,35,40.5,78.5,27.9,57.9,.483,8.5,24.6,.344,14.2,19.5,.730,8.2,27.3,35.5,15.1,6.5,3.9,13.9,16.0,35,40.5,70.1,25.1,60.8,.413,7.2,22.3,.322,12.6,17.9,.703,9.4,23.5,32.8,12.3,7.9,2.6,12.6,18.0
2022NICHOLLSST,33,40.3,78.5,30.8,65.8,.469,8.2,24.9,.327,8.6,13.8,.625,11.4,25.8,37.2,13.6,8.3,3.9,12.3,18.2,33,40.3,71.3,24.7,59.5,.416,7.4,22.2,.335,14.4,20.2,.713,10.5,25.0,35.5,13.3,5.6,2.5,14.9,14.8
2022BELMONT,33,40.2,78.3,29.0,59.4,.488,8.5,25.8,.332,11.7,15.8,.743,7.4,25.1,32.5,18.0,9.1,3.9,11.8,13.7,33,40.2,68.6,25.4,59.0,.430,8.0,23.5,.341,9.8,13.8,.707,9.1,23.2,32.3,13.4,6.7,3.4,14.8,14.5
2022AUBURN,34,40.4,78.2,27.7,63.7,.435,8.1,25.4,.318,14.7,20.1,.731,12.2,27.1,39.3,14.7,8.4,8.0,12.1,18.5,34,40.5,67.2,22.9,59.2,.386,6.6,21.3,.310,14.9,20.3,.733,10.4,24.3,34.7,11.2,7.5,3.9,14.2,17.5
2022KANSAS,40,40.3,78.2,28.6,59.8,.478,7.2,19.8,.361,13.9,19.4,.717,10.4,26.4,36.7,15.3,6.3,4.3,12.1,15.9,40,40.3,67.3,24.5,60.3,.406,6.3,21.0,.298,12.0,16.7,.719,9.8,21.7,31.5,11.8,6.5,3.2,12.4,17.4
2022COLLEGEOFCHARLESTON,32,40.3,78.2,28.0,63.7,.439,8.1,23.9,.339,14.1,19.3,.730,13.2,25.9,39.1,13.2,8.0,2.8,15.6,20.6,32,40.3,76.4,26.7,58.9,.452,7.1,20.8,.341,16.0,22.2,.723,8.0,23.8,31.8,12.6,8.0,5.1,14.5,18.1
2022MCNEESEST,33,40.9,78.2,28.3,62.8,.451,6.5,20.6,.313,15.2,23.0,.659,13.5,26.3,39.9,12.7,7.8,3.5,16.3,20.1,33,40.9,77.4,26.9,60.1,.448,7.2,20.9,.343,16.4,22.6,.724,9.7,24.1,33.8,13.9,8.3,3.0,14.8,18.6
2022BRYANT,32,40.3,78.0,27.5,62.9,.437,8.3,27.1,.304,14.8,20.3,.732,11.6,27.8,39.3,13.9,6.5,4.5,13.9,17.0,32,40.3,73.4,27.5,66.3,.414,7.1,22.3,.317,11.4,16.6,.687,12.2,24.9,37.2,15.1,7.3,4.3,12.2,18.0
2022NORTHERNCOLORADO,38,40.3,77.9,27.6,58.1,.475,10.2,26.8,.381,12.5,17.6,.709,7.3,25.8,33.1,12.3,4.0,2.9,12.4,17.2,38,40.4,76.9,28.2,61.3,.459,7.5,20.3,.370,13.1,17.9,.731,7.8,24.6,32.4,10.9,6.2,2.2,9.8,17.6
2022HOFSTRA,32,40.3,77.9,29.0,62.6,.463,9.5,28.0,.340,10.4,13.1,.797,7.7,24.6,32.3,15.5,8.0,2.7,10.3,14.9,32,40.2,72.9,26.6,58.8,.452,9.1,24.7,.370,10.6,14.4,.735,8.8,26.1,34.9,15.0,5.3,2.8,14.7,15.2
2022WESTERNILLINOIS,32,40.6,77.9,27.8,64.0,.434,8.7,26.2,.331,13.7,19.3,.708,11.0,26.2,37.3,11.4,6.2,2.5,11.4,17.4,32,40.6,77.2,27.8,60.0,.464,7.4,19.9,.373,14.2,18.2,.777,7.2,27.4,34.5,12.4,5.3,3.0,12.5,19.0
2022NORTHCAROLINA,39,40.3,77.9,27.6,61.8,.447,8.4,23.5,.358,14.3,18.7,.764,10.6,29.1,39.7,14.9,5.2,3.9,11.7,14.5,39,40.3,71.3,26.9,63.2,.425,7.7,22.9,.337,9.8,13.5,.725,7.4,23.8,31.2,12.8,6.6,3.6,9.8,16.5
2022SOUTHERNUTAH,35,40.6,77.7,27.5,59.7,.461,8.3,24.3,.343,14.4,20.2,.714,9.1,26.7,35.8,12.1,6.1,2.5,12.6,17.0,35,40.5,72.5,26.1,59.2,.440,7.9,23.1,.342,12.5,16.6,.753,7.1,24.3,31.4,12.3,5.9,3.3,12.6,17.7
2022FLORIDAGULFCOAST,34,40.9,77.7,27.8,61.2,.454,10.2,29.1,.350,11.9,17.7,.676,10.6,26.6,37.2,15.7,6.7,4.8,13.4,14.8,34,40.9,73.7,27.7,63.3,.437,8.0,24.1,.333,10.3,15.2,.676,9.9,24.0,33.9,13.8,6.8,2.3,11.5,15.5
2022FURMAN,34,40.8,77.6,27.8,59.9,.464,11.8,31.0,.380,10.3,13.6,.757,8.9,23.2,32.1,17.4,8.3,3.5,10.5,14.6,34,40.8,68.7,25.8,57.1,.452,6.9,20.9,.332,10.1,13.9,.730,8.9,23.5,32.4,13.2,5.9,2.9,12.8,13.7
2022SYRACUSE,33,40.7,77.4,27.7,61.5,.451,9.1,24.1,.378,12.8,17.4,.737,10.0,24.6,34.7,14.6,7.0,3.8,10.7,14.2,33,40.7,75.1,26.9,63.1,.426,10.2,30.7,.330,11.2,14.8,.751,11.7,24.8,36.5,18.9,6.5,3.4,11.3,14.6
2022SANFRANCISCO,34,40.1,77.4,27.8,60.7,.457,9.6,27.5,.350,12.2,17.6,.694,10.1,26.6,36.7,13.0,7.7,4.6,12.7,18.1,34,40.1,67.8,24.5,57.6,.426,5.1,17.5,.294,13.6,19.0,.713,7.9,24.3,32.2,10.7,6.1,2.9,13.1,17.3
2022MISSOURIST,34,40.2,77.3,28.1,58.2,.482,8.3,22.2,.374,12.9,16.1,.797,7.9,26.4,34.3,12.1,5.3,3.3,10.6,15.4,34,40.2,68.9,24.6,58.6,.420,7.4,22.4,.332,12.2,16.2,.755,7.9,23.4,31.3,10.8,5.2,2.9,10.8,17.0
2022SANTACLARA,33,40.0,77.3,28.8,59.4,.484,7.2,19.1,.378,12.5,16.4,.762,7.2,27.2,34.4,15.1,6.0,3.8,11.5,15.0,33,40.1,71.9,27.2,63.5,.428,7.2,20.7,.348,10.3,13.5,.762,9.3,24.5,33.8,13.5,5.5,3.2,11.5,16.4
2022NEWORLEANS,32,40.3,77.2,27.8,59.7,.466,4.1,13.4,.308,17.4,23.8,.731,8.9,26.5,35.4,13.0,7.9,2.8,14.3,18.8,32,40.3,74.5,26.6,62.2,.428,7.6,24.6,.307,13.8,19.9,.693,11.1,25.0,36.1,14.9,7.1,3.8,15.1,19.7
2022BAYLOR,34,40.2,77.0,28.3,61.3,.462,8.1,23.5,.343,12.4,17.8,.697,12.3,23.8,36.1,15.9,8.8,3.4,12.4,16.1,34,40.2,64.1,23.6,55.6,.423,6.1,20.1,.302,10.9,15.4,.703,9.4,21.8,31.1,13.2,6.4,2.8,15.5,16.7
2022THECITADEL,31,40.8,76.8,27.0,60.8,.445,10.7,30.3,.354,12.0,17.9,.672,8.9,27.4,36.3,16.1,4.7,3.6,12.2,15.3,31,40.8,76.8,28.1,65.1,.431,8.3,25.8,.323,12.3,16.7,.739,10.4,27.1,37.5,13.7,6.9,2.9,10.3,16.9
2022EASTERNWASHINGTON,34,40.3,76.8,26.6,58.7,.454,8.9,25.1,.352,14.7,19.5,.753,8.5,26.7,35.1,15.7,5.5,2.7,13.3,18.6,34,40.3,74.6,26.1,60.9,.428,8.4,25.5,.328,14.1,18.6,.754,8.6,24.5,33.1,12.5,6.1,2.7,11.5,19.0
2022ABILENECHRISTIAN,36,40.6,76.7,26.3,60.0,.438,6.9,21.5,.320,17.3,22.9,.754,9.9,21.3,31.2,14.9,10.9,1.9,12.6,22.2,36,40.5,67.6,21.7,49.5,.439,6.7,20.0,.336,17.4,24.0,.725,8.4,24.9,33.3,11.2,5.5,3.6,20.5,21.2
2022TEXASAMCC,35,40.1,76.6,26.9,60.9,.443,6.4,19.0,.336,16.3,22.2,.737,12.0,25.0,37.0,15.1,8.5,1.8,14.0,20.3,35,40.1,70.1,23.1,55.5,.417,7.5,24.1,.311,16.4,21.8,.751,9.2,23.4,32.6,12.8,6.5,4.2,16.4,19.8
2022MONTANAST,35,40.4,76.5,26.4,55.8,.473,7.7,20.8,.368,16.1,21.4,.754,8.3,25.9,34.2,13.2,5.2,3.7,12.9,18.3,35,40.4,69.3,24.0,56.1,.428,6.5,19.8,.329,14.7,19.6,.752,7.1,22.4,29.5,9.6,6.5,2.8,12.9,19.9
2022HOWARD,29,40.2,76.4,26.2,59.6,.439,8.4,23.6,.359,15.6,20.9,.745,9.7,23.6,33.3,14.3,8.4,3.6,14.8,18.1,29,40.2,69.6,24.8,58.1,.426,6.2,18.9,.330,13.9,19.7,.703,11.3,24.6,35.9,12.0,7.1,3.3,18.1,18.2
2022SAINTLOUIS,35,40.4,76.2,27.4,59.7,.458,6.7,18.3,.369,14.7,19.3,.763,11.1,26.2,37.4,14.8,6.4,3.1,12.9,17.9,35,40.3,67.9,24.3,57.6,.422,6.6,20.4,.323,12.7,18.8,.677,9.0,21.9,30.9,11.5,6.9,4.6,12.6,16.9
2022WEBERST,33,40.1,76.2,26.6,56.0,.475,7.2,21.1,.339,15.8,21.1,.749,6.4,25.2,31.6,10.6,7.7,2.5,11.6,15.4,33,40.1,70.3,25.6,58.2,.440,8.4,22.9,.368,10.7,14.8,.723,8.2,25.0,33.2,13.0,5.3,1.8,14.4,19.1
2022ARKANSAS,37,40.2,75.9,26.3,60.6,.434,6.3,20.7,.304,17.1,22.5,.760,10.3,26.3,36.6,13.8,7.6,4.1,12.2,16.9,37,40.2,68.3,23.8,57.7,.412,7.3,22.4,.324,13.5,18.4,.731,8.6,25.2,33.8,12.5,6.6,3.5,14.8,19.5
2022WRIGHTST,36,40.0,75.8,27.4,59.4,.461,6.5,19.4,.333,14.5,18.9,.768,9.7,23.8,33.4,14.1,5.9,3.0,12.2,14.5,36,40.0,71.8,27.0,59.7,.452,6.9,20.6,.332,10.9,15.3,.715,9.6,22.8,32.4,11.2,7.4,2.9,13.0,17.9
2022LONGWOOD,33,40.3,75.7,26.5,58.5,.452,8.2,21.6,.378,14.7,20.2,.726,11.3,24.1,35.4,14.1,7.8,2.4,12.1,15.4,33,40.3,65.8,23.9,55.1,.433,7.7,23.9,.320,10.3,14.0,.738,7.3,22.3,29.6,11.9,5.8,3.7,14.3,18.2
2022MASSACHUSETTS,32,40.5,75.7,25.7,59.4,.433,9.5,25.6,.371,14.8,19.5,.758,9.8,22.7,32.5,13.7,6.5,2.6,11.6,17.1,32,40.5,78.1,28.8,59.3,.485,7.9,21.2,.374,12.6,17.3,.728,9.4,24.7,34.1,16.5,5.9,2.7,12.7,17.3
2022COLGATE,35,40.1,75.6,27.5,58.1,.474,9.9,24.5,.404,10.6,15.2,.697,8.4,26.6,35.0,17.1,6.1,3.6,11.3,14.5,35,40.1,67.1,25.2,59.3,.425,7.0,20.8,.335,9.7,14.3,.677,8.7,23.8,32.5,13.5,6.4,2.9,10.8,14.9
2022SOUTHEASTMISSOURIST,32,40.1,75.6,25.6,58.4,.438,8.8,25.4,.345,15.7,21.4,.732,8.8,24.0,32.8,13.8,6.4,2.7,13.2,20.3,32,40.1,77.3,26.4,58.4,.453,7.5,21.8,.346,16.9,23.1,.732,9.7,25.7,35.3,13.1,6.6,2.8,13.2,19.4
2022HOUSTONCHRISTIAN,29,40.7,75.5,26.3,59.0,.445,6.9,21.4,.322,16.1,22.6,.711,10.8,24.3,35.0,13.4,7.9,2.6,15.1,19.0,29,40.7,76.6,26.8,57.4,.467,7.7,20.6,.375,15.2,20.4,.745,7.9,23.8,31.7,12.9,7.9,3.3,14.9,19.8
2022DAVIDSON,34,40.1,75.5,26.7,55.5,.481,8.9,22.9,.387,13.2,17.6,.754,7.1,26.3,33.3,14.6,4.6,2.6,9.8,14.8,34,40.2,66.0,23.3,55.6,.419,8.1,24.2,.334,11.3,15.3,.739,6.9,22.9,29.7,12.0,5.0,2.3,11.0,17.7
2022WESTERNKENTUCKY,32,40.0,75.4,27.5,58.9,.467,7.7,21.7,.354,12.7,17.8,.714,8.0,26.1,34.0,13.9,8.5,5.9,12.1,11.3,32,39.9,69.2,26.3,63.0,.417,9.5,27.8,.341,7.1,10.0,.708,10.5,25.0,35.5,15.6,6.5,2.8,14.2,16.3
2022UCLA,35,40.7,75.4,27.6,61.4,.450,6.8,19.2,.353,13.4,18.1,.741,10.6,24.6,35.3,13.9,7.0,3.3,8.9,15.8,35,40.7,64.5,23.1,55.7,.415,6.8,21.2,.321,11.4,15.7,.726,7.8,24.2,32.0,11.6,4.5,3.2,12.8,16.9
2022CLEVELANDST,31,40.8,75.4,27.5,57.5,.478,6.4,19.4,.327,14.0,20.8,.671,10.5,23.5,34.0,16.5,8.6,3.4,13.5,18.3,31,40.8,69.9,23.9,56.8,.421,7.8,24.5,.319,14.3,18.9,.753,10.3,21.2,31.5,13.0,7.5,3.6,15.0,16.8
2022UNCASHEVILLE,32,40.9,75.3,26.0,56.8,.457,8.2,22.6,.363,15.2,20.9,.726,8.7,23.7,32.4,12.7,6.5,4.9,12.2,15.8,32,40.9,68.8,26.3,60.0,.439,5.6,19.6,.286,10.6,15.8,.668,11.0,23.8,34.8,12.4,6.6,3.0,13.4,18.7
2022MIAMIOH,32,40.3,75.3,27.2,61.9,.439,9.1,26.4,.346,11.8,14.9,.787,9.3,24.2,33.5,13.8,5.5,3.2,10.4,16.0,32,40.3,73.5,26.2,58.8,.446,8.4,24.1,.348,12.7,17.4,.728,9.6,25.8,35.4,13.2,6.2,2.9,12.4,16.4
2022LOUISIANATECH,34,40.0,75.2,26.8,58.9,.455,8.3,24.3,.340,13.4,18.5,.725,8.9,26.5,35.4,13.7,6.5,2.1,11.5,14.6,34,40.0,68.0,24.4,59.1,.413,7.6,23.1,.332,11.5,15.8,.731,9.5,25.1,34.6,12.4,6.4,3.0,13.5,17.2
2022WINTHROP,32,40.4,75.2,26.3,54.2,.486,8.6,23.2,.371,14.0,20.0,.700,7.8,25.1,32.8,13.4,6.5,2.6,14.5,17.9,32,40.5,70.2,24.5,56.9,.431,8.1,23.1,.350,13.1,18.6,.705,8.5,21.6,30.1,11.0,7.3,2.5,13.8,19.0
2022IONA,33,40.3,75.2,26.4,59.2,.447,7.1,21.3,.332,15.3,22.0,.693,10.8,25.1,35.8,16.1,6.5,6.0,12.7,18.2,33,40.3,68.6,24.4,58.6,.416,5.9,19.5,.302,14.0,19.8,.706,10.3,24.3,34.6,11.5,7.1,3.2,13.0,19.0
2022MEMPHIS,33,39.9,75.2,26.9,57.4,.469,6.2,17.5,.355,15.1,21.7,.694,11.7,25.2,36.9,15.8,8.4,5.5,15.9,18.8,33,39.9,68.3,23.4,58.8,.397,8.1,25.2,.320,13.5,19.5,.694,11.2,20.4,31.6,13.3,9.2,3.5,14.4,18.5
2022SOUTHDAKOTA,31,40.3,75.1,26.7,57.4,.466,7.1,19.1,.374,14.5,19.4,.750,8.6,24.7,33.3,11.9,4.4,2.3,10.0,17.6,31,40.4,70.9,25.1,55.4,.453,7.5,20.6,.362,13.3,18.5,.722,6.6,23.2,29.8,9.6,4.5,2.3,11.0,19.0
2022JAMESMADISON,29,40.5,75.1,27.7,59.9,.463,7.4,21.5,.345,12.2,17.6,.697,8.8,23.2,32.0,13.3,8.5,2.1,12.4,16.4,29,40.5,73.2,26.3,59.4,.443,8.9,27.2,.328,11.7,15.7,.741,10.6,24.9,35.4,15.3,6.2,2.8,15.0,17.2
2022MORGANST,28,40.2,75.0,27.5,63.0,.437,6.1,19.6,.313,13.8,20.4,.677,11.2,24.0,35.1,14.8,8.5,3.4,15.4,19.7,28,40.2,72.3,24.4,55.8,.436,7.3,21.2,.345,16.3,23.2,.702,9.4,25.3,34.7,12.1,7.6,3.9,19.0,17.8
2022MIDDLETENNESSEEST,37,40.8,74.9,26.0,57.8,.450,8.2,24.7,.330,14.7,19.4,.756,9.4,24.4,33.8,12.4,8.0,4.2,12.9,18.4,37,40.8,67.2,23.0,55.6,.413,6.4,20.6,.309,14.8,19.8,.747,9.4,22.7,32.1,10.2,6.4,3.2,14.6,17.4
2022HOUSTON,38,40.3,74.8,27.7,59.7,.465,7.8,23.2,.338,11.5,17.3,.667,12.7,24.8,37.5,16.2,8.0,5.2,11.2,17.2,38,40.3,58.8,19.6,52.7,.371,6.5,22.5,.288,13.1,18.3,.717,9.0,21.5,30.5,10.8,5.9,2.3,14.0,16.9
2022LONGISLAND,30,40.3,74.8,27.1,63.2,.428,7.9,25.3,.314,12.8,18.8,.680,11.3,26.8,38.0,16.9,7.7,4.9,13.6,16.9,30,40.3,73.5,25.9,62.8,.412,8.3,26.2,.316,13.4,18.7,.717,10.7,26.0,36.7,13.3,7.1,2.7,13.5,16.5
2022VERMONT,34,40.1,74.8,27.5,55.9,.492,8.8,24.0,.365,11.0,14.8,.742,6.8,27.0,33.8,15.1,5.1,2.5,9.6,14.0,34,40.2,60.7,22.5,54.8,.410,7.1,20.6,.344,8.6,12.5,.692,5.9,22.2,28.1,9.9,4.8,2.8,10.9,16.2
2022NORTHDAKOTAST,33,40.6,74.8,26.3,56.9,.462,7.6,21.2,.358,14.7,19.3,.761,8.1,28.5,36.6,11.1,3.9,3.5,11.6,15.6,33,40.6,68.7,25.6,61.0,.420,6.4,19.9,.320,11.1,14.9,.744,7.8,23.8,31.6,9.7,5.5,2.2,9.3,17.6
2022CONNECTICUT,33,40.7,74.8,26.7,61.2,.435,7.4,21.1,.352,14.1,18.7,.753,12.9,25.8,38.7,14.0,5.9,6.4,11.8,16.8,33,40.6,65.3,23.1,57.4,.403,6.6,18.7,.353,12.5,18.2,.687,9.4,22.0,31.4,10.3,6.3,3.3,11.8,17.0
2022KENNESAWST,31,40.5,74.8,27.4,59.2,.463,8.3,22.8,.365,11.6,17.6,.662,10.3,24.4,34.6,14.4,7.1,2.8,12.4,17.1,31,40.6,71.2,24.9,56.5,.442,8.3,22.9,.361,13.0,18.6,.699,8.7,23.2,31.9,13.2,6.4,2.6,13.2,17.4
2022SEATTLE,32,40.0,74.8,25.9,62.2,.417,9.7,28.4,.340,13.3,17.4,.766,9.3,26.7,36.0,13.6,6.9,3.6,11.6,20.5,32,40.1,66.6,22.7,56.4,.403,6.5,20.6,.314,14.7,21.9,.673,8.7,27.2,35.8,11.7,5.6,3.4,14.8,17.7
2022STTHOMASMINNESOTA,30,40.0,74.7,26.7,60.5,.441,11.1,31.2,.357,10.2,13.5,.758,7.0,21.8,28.8,12.6,5.2,1.3,8.1,17.0,30,40.0,75.3,27.1,55.4,.490,8.6,22.4,.382,12.5,17.2,.728,7.6,26.7,34.3,12.9,3.4,2.9,11.5,15.4
2022SAMFORD,32,40.3,74.7,26.8,60.0,.446,8.8,26.1,.336,12.4,17.0,.730,10.3,24.3,34.6,12.8,7.4,2.9,13.8,17.6,32,40.4,73.8,25.8,58.4,.441,9.1,26.6,.343,13.2,18.8,.701,9.5,23.6,33.0,15.3,7.6,2.3,13.1,16.6
2022UMKC,31,40.1,74.5,27.6,57.7,.478,7.3,19.8,.366,12.1,17.9,.676,7.5,23.1,30.5,13.3,7.4,2.8,10.5,20.2,31,40.1,67.3,22.7,51.5,.441,5.8,18.1,.319,16.1,21.6,.746,7.3,24.8,32.2,10.9,4.9,3.4,15.5,17.2
2022STEPHENFAUSTIN,32,40.2,74.5,27.4,57.8,.474,5.9,17.9,.330,13.8,20.4,.678,10.9,23.1,33.9,15.0,9.1,4.1,16.4,19.7,32,40.2,68.4,23.6,55.1,.429,6.8,21.0,.323,14.4,20.2,.715,10.1,21.1,31.3,12.5,7.2,3.6,18.2,19.2
2022NORTHERNIOWA,32,40.8,74.5,25.7,56.0,.459,8.7,24.4,.355,14.3,18.2,.789,6.2,24.9,31.1,11.8,5.8,1.4,11.1,13.9,32,40.8,71.0,25.9,57.5,.450,9.8,28.0,.352,9.4,13.0,.728,6.7,24.4,31.1,13.2,6.3,2.3,12.4,16.3
2022WAGNER,27,40.7,74.4,27.7,59.7,.463,5.1,17.9,.285,14.0,19.3,.726,11.3,25.0,36.4,14.6,8.4,2.8,12.4,19.8,27,40.7,64.7,22.2,53.3,.417,6.2,21.0,.296,14.0,21.0,.670,9.0,22.2,31.2,11.6,6.2,3.0,15.1,17.7
2022ILLINOIS,33,40.3,74.4,26.2,58.3,.448,8.9,24.9,.359,13.2,18.7,.706,10.9,26.3,37.2,15.2,5.2,3.0,12.3,16.3,33,40.3,67.2,24.7,59.9,.413,5.7,17.7,.320,12.1,16.9,.715,9.3,22.4,31.8,10.2,6.6,2.9,10.8,18.1
