Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,GP_Opp,MPG_Opp,PPG_Opp,FGM_Opp,FGA_Opp,FG%_Opp,3PM_Opp,3PA_Opp,3P%_Opp,FTM_Opp,FTA_Opp,FT%_Opp,ORB_Opp,DRB_Opp,RPG_Opp,APG_Opp,SPG_Opp,BPG_Opp,TOV_Opp,PF_Opp
2021ARKANSAS,32,40.1,81.4,29.2,64.7,.451,7.3,21.9,.332,15.7,21.2,.740,11.5,26.9,38.4,14.6,7.8,4.9,12.9,16.9,32,40.1,70.8,25.4,61.2,.415,7.8,23.1,.336,12.2,17.8,.687,9.5,25.1,34.6,12.3,6.5,3.6,15.0,19.0
2021BUFFALO,25,40.3,81.4,30.6,66.5,.461,7.0,20.7,.338,13.1,19.5,.671,14.3,28.5,42.8,15.9,8.0,4.1,13.9,17.7,25,40.4,72.9,26.5,64.0,.414,6.0,21.1,.287,13.8,18.1,.765,10.0,24.6,34.6,13.0,6.4,3.0,12.8,17.0
2021BELMONT,30,40.2,81.3,29.8,61.0,.489,9.0,26.2,.344,12.7,17.2,.738,8.6,26.4,35.0,18.2,7.7,2.9,12.0,14.6,30,40.1,69.1,25.8,60.4,.426,7.4,22.0,.338,10.2,14.9,.681,9.9,24.2,34.1,12.9,6.3,3.7,14.4,16.3
2021ORALROBERTS,29,40.2,81.1,28.0,62.2,.449,11.1,29.3,.380,14.0,17.1,.821,7.8,25.6,33.3,12.8,6.6,3.8,11.4,17.3,29,40.2,75.6,27.5,63.4,.433,6.8,20.2,.338,13.8,19.8,.698,11.5,26.6,38.1,12.1,5.6,3.0,13.1,16.9
2021TOLEDO,30,40.4,81.1,28.4,62.3,.456,10.5,28.1,.372,13.8,17.7,.780,10.2,26.2,36.4,16.0,6.1,2.5,11.1,15.3,30,40.5,72.6,27.0,63.5,.426,7.6,25.5,.298,11.0,15.0,.729,11.4,25.0,36.4,12.2,5.4,2.9,12.5,17.7
2021THECITADEL,25,40.0,80.8,28.3,62.6,.452,10.2,28.8,.356,13.9,19.8,.701,9.0,27.7,36.8,15.6,5.4,4.3,12.1,16.2,25,40.0,78.4,29.1,65.0,.447,7.0,22.5,.311,13.2,17.4,.759,9.1,27.4,36.5,13.0,7.0,3.0,11.3,18.5
2021ILLINOIS,31,40.5,80.5,29.3,58.7,.500,6.5,17.6,.372,15.4,22.3,.690,9.8,28.7,38.5,16.3,5.7,2.8,13.0,17.7,31,40.5,68.6,24.8,60.4,.411,6.5,19.7,.329,12.5,18.2,.687,7.6,21.5,29.1,11.2,6.7,3.8,11.4,19.6
2021SOUTHDAKOTAST,23,40.0,80.4,28.5,57.2,.498,8.0,19.9,.404,15.4,21.6,.716,7.5,27.3,34.8,14.2,5.5,3.1,12.3,16.1,23,40.0,73.5,26.3,60.4,.436,8.5,24.2,.350,12.3,15.5,.793,6.9,23.4,30.3,12.9,6.3,3.0,11.1,19.0
2021GEORGIAST,22,41.1,80.3,29.5,63.0,.468,8.1,22.6,.358,13.2,19.3,.685,11.0,25.8,36.8,16.8,7.1,4.4,11.6,16.6,22,41.1,72.7,25.2,61.0,.413,8.4,24.9,.338,13.9,20.0,.697,11.7,24.4,36.0,12.2,6.3,2.9,14.1,17.5
2021MCNEESEST,24,40.0,80.3,29.9,60.7,.493,8.5,21.9,.388,12.0,17.4,.688,9.9,26.0,35.9,18.5,7.2,2.0,15.0,17.1,24,40.0,71.8,26.5,59.3,.446,7.7,21.4,.361,11.1,16.7,.666,8.7,22.7,31.4,14.1,7.5,3.5,15.4,17.3
2021STEPHENFAUSTIN,21,40.5,80.3,29.6,56.9,.521,4.8,14.1,.337,16.3,24.0,.680,11.0,23.5,34.5,15.8,9.5,3.5,16.6,20.0,21,40.4,70.7,23.8,54.0,.441,6.5,19.3,.336,16.6,22.2,.747,8.6,19.2,27.8,13.0,7.6,3.2,17.9,20.4
2021VIRGINIAMILITARY,25,40.4,80.0,28.2,60.7,.465,10.8,28.4,.380,12.8,16.5,.772,8.1,29.5,37.6,15.7,5.4,3.0,12.6,14.6,25,40.4,75.9,28.0,65.6,.427,9.6,28.3,.338,10.3,15.3,.675,9.6,25.9,35.5,13.0,6.9,2.6,10.6,16.3
2021MARSHALL,22,40.2,79.9,29.8,62.8,.475,9.3,25.8,.360,11.0,15.2,.725,8.0,26.5,34.5,15.9,7.8,5.2,11.9,15.1,22,40.2,72.5,26.7,61.4,.434,8.0,22.2,.359,11.2,16.9,.666,10.0,26.0,36.0,12.0,7.0,2.7,14.7,15.5
2021MORGANST,22,40.0,79.8,27.4,63.1,.433,8.3,24.1,.343,16.8,22.7,.739,13.1,25.3,38.4,14.8,7.9,3.7,15.6,20.7,22,40.0,73.0,24.2,57.4,.422,7.2,23.6,.306,17.3,24.2,.716,10.3,24.8,35.1,12.1,7.3,3.5,17.5,19.8
2021ALABAMA,33,40.1,79.7,28.0,64.4,.435,10.5,30.0,.352,13.1,18.5,.708,11.9,27.3,39.2,14.1,8.5,4.3,13.9,18.3,33,40.1,70.1,25.4,62.2,.408,6.2,21.3,.291,13.2,19.1,.689,10.8,25.4,36.2,11.2,7.9,4.9,14.8,18.2
2021SAMHOUSTONST,28,40.0,79.6,28.5,62.8,.453,9.1,25.5,.357,13.6,19.6,.692,10.9,25.0,35.9,15.5,8.5,3.1,14.4,20.2,28,40.0,70.3,24.3,57.6,.422,6.3,21.6,.291,15.5,22.0,.703,10.9,25.2,36.1,13.5,6.5,3.0,17.7,17.9
2021FURMAN,25,40.2,79.6,29.2,60.0,.487,9.7,28.3,.342,11.5,15.9,.724,8.8,25.5,34.3,16.6,8.2,3.4,12.5,17.1,25,40.2,68.9,25.4,57.6,.441,7.2,22.4,.324,10.8,16.9,.642,8.8,23.4,32.2,13.0,7.2,2.8,14.8,14.6
2021COASTALCAROLINA,26,40.5,79.5,28.2,61.7,.456,8.5,23.8,.358,14.7,20.5,.717,13.3,29.5,42.8,15.5,8.2,4.0,15.2,16.7,26,40.5,68.2,23.8,61.1,.390,8.6,27.7,.310,12.0,17.6,.683,9.6,22.7,32.3,12.7,7.8,2.4,13.7,18.2
2021OHIO,25,40.0,79.2,29.1,60.8,.479,8.4,23.7,.352,12.6,17.9,.703,9.8,24.8,34.6,17.4,6.5,2.1,12.1,15.8,25,40.0,72.6,25.8,58.7,.440,7.9,23.3,.338,13.0,17.2,.760,8.9,23.4,32.3,13.6,5.6,2.6,14.4,17.6
2021CALIFORNIABAPTIST,23,40.2,79.1,27.6,58.0,.475,9.3,23.8,.393,14.7,19.9,.737,9.3,27.0,36.3,17.5,5.0,2.5,13.5,19.7,23,40.2,72.8,26.1,59.1,.442,6.8,19.6,.348,13.8,21.0,.658,9.1,22.9,32.0,13.7,6.4,2.3,11.9,19.0
2021STJOHNS,27,40.5,79.0,28.9,64.6,.447,7.4,21.5,.345,13.9,18.5,.749,10.8,24.1,34.9,16.3,9.1,3.9,12.6,18.3,27,40.5,76.7,28.0,60.5,.463,7.6,22.3,.342,13.1,19.3,.681,10.3,26.4,36.7,14.6,6.9,4.0,15.9,16.7
2021WINTHROP,25,40.0,78.9,27.8,60.8,.457,8.4,23.9,.352,14.9,21.6,.688,12.6,27.0,39.6,15.0,7.4,2.3,14.0,18.4,25,40.0,67.0,23.9,55.4,.431,6.6,20.4,.324,12.7,19.0,.666,7.0,22.7,29.8,10.4,5.9,3.5,15.9,21.0
2021TEXASSANANTONIO,26,39.9,78.8,29.5,66.0,.447,8.0,24.0,.334,11.7,15.4,.761,11.3,26.5,37.9,14.7,6.2,3.2,11.6,18.3,26,39.9,73.3,25.0,59.1,.423,7.7,22.7,.338,15.7,21.0,.747,9.1,26.3,35.3,12.6,5.5,3.1,13.5,15.7
2021NICHOLLSST,25,40.3,78.4,29.4,64.4,.456,7.8,24.2,.321,11.9,17.8,.668,10.1,26.6,36.7,13.4,9.1,3.3,13.0,18.5,25,40.4,73.2,25.8,60.1,.428,7.4,21.5,.346,14.3,20.5,.697,10.0,27.0,36.9,12.7,5.8,2.7,15.9,17.1
2021EASTERNWASHINGTON,24,40.0,78.3,27.8,59.4,.468,8.5,23.9,.355,14.2,18.0,.791,7.2,27.4,34.5,15.2,4.8,2.9,11.5,17.0,24,39.9,70.4,25.7,61.6,.417,6.9,22.0,.314,12.1,16.7,.723,9.3,24.4,33.7,11.6,5.8,2.2,11.5,18.3
2021AKRON,23,40.4,78.2,27.3,61.5,.444,9.4,28.3,.333,14.1,18.7,.758,11.1,26.9,38.0,13.3,4.9,3.7,11.7,18.0,23,40.4,72.2,27.0,62.4,.433,6.6,21.1,.311,11.6,16.3,.712,10.7,24.3,35.0,12.1,5.6,2.2,12.0,18.3
2021BYU,27,40.6,78.1,28.7,59.6,.483,8.7,23.4,.373,11.9,16.4,.725,9.0,29.3,38.3,16.1,4.6,2.8,13.2,18.0,27,40.6,68.6,24.8,60.3,.411,7.0,21.1,.330,12.1,17.8,.681,8.3,23.0,31.3,11.6,6.3,2.0,11.5,18.5
2021JAMESMADISON,20,39.9,78.1,27.2,60.1,.452,8.3,24.3,.342,15.5,23.2,.668,10.6,25.7,36.3,13.8,7.5,2.1,12.2,18.8,20,40.0,70.5,24.0,58.3,.412,8.5,27.0,.315,14.0,18.8,.742,10.0,25.7,35.7,13.3,6.0,3.2,15.7,19.8
2021FLORIDAATLANTIC,23,40.2,78.1,28.3,61.3,.463,9.7,25.5,.380,11.7,17.7,.661,11.9,27.1,39.0,14.6,7.6,2.7,13.8,18.0,23,40.2,66.8,23.2,56.0,.414,7.0,20.4,.340,13.5,19.4,.696,7.8,23.8,31.6,10.4,5.4,2.6,14.0,17.0
2021STFRANCISNY,19,40.3,77.7,28.5,63.9,.446,6.2,18.7,.331,14.4,19.6,.735,10.9,24.5,35.5,14.3,8.1,3.5,12.0,20.2,19,40.3,79.5,27.4,59.2,.462,7.7,20.2,.381,17.1,23.2,.739,10.3,25.9,36.2,14.3,6.1,4.2,14.5,17.8
2021LAFAYETTE,15,41.3,77.7,27.0,61.9,.436,8.6,23.9,.360,15.1,18.7,.804,8.7,25.5,34.3,16.2,6.3,3.4,10.9,18.7,15,41.3,76.7,28.1,61.3,.459,6.1,18.5,.332,14.3,20.7,.690,9.7,27.8,37.5,13.5,5.1,3.0,11.8,17.5
2021BOWLINGGREEN,26,40.4,77.5,27.8,66.6,.418,8.2,25.7,.319,13.6,18.5,.736,11.9,25.4,37.3,12.6,7.1,2.2,9.8,17.0,26,40.4,74.6,27.0,60.9,.444,7.9,23.7,.333,12.6,17.9,.704,10.4,27.9,38.3,13.3,5.3,3.8,13.7,16.9
2021GEORGIA,26,40.1,77.5,28.2,61.7,.458,6.3,19.6,.324,14.7,21.3,.689,11.6,24.4,36.0,15.0,8.5,2.5,16.7,18.6,26,40.1,78.0,28.3,61.9,.457,7.8,23.1,.339,13.5,19.2,.703,10.9,23.7,34.6,13.7,8.6,4.4,16.7,19.2
2021WESTVIRGINIA,29,40.5,77.3,26.5,61.8,.429,7.4,20.4,.364,16.9,23.4,.719,12.9,23.5,36.4,14.0,7.6,2.8,12.0,16.3,29,40.5,72.0,26.5,59.3,.447,7.6,22.5,.335,11.4,16.6,.690,10.3,23.7,34.0,14.0,6.1,2.8,14.9,20.3
2021AUBURN,27,40.3,77.2,26.3,60.3,.437,9.1,27.8,.326,15.4,21.8,.708,12.5,26.1,38.6,14.8,6.2,6.0,16.3,17.9,27,40.3,76.4,27.7,63.3,.438,7.3,22.4,.327,13.7,20.0,.685,11.7,23.4,35.1,12.6,8.7,3.7,14.0,19.8
2021OHIOST,31,40.4,77.2,26.4,57.6,.459,8.1,22.6,.360,16.2,21.4,.756,9.4,26.1,35.5,13.1,4.5,3.5,10.6,18.4,31,40.4,71.1,24.7,58.7,.421,7.7,22.6,.340,13.9,19.7,.708,9.2,23.0,32.2,13.7,4.8,2.6,10.3,19.0
2021FLORIDAST,25,40.4,77.2,27.7,58.4,.474,7.7,20.4,.376,14.0,19.0,.741,10.8,25.0,35.8,14.5,7.3,5.1,14.4,18.4,25,40.3,69.2,23.3,58.6,.397,7.5,23.2,.325,15.1,20.6,.734,11.3,20.8,32.1,12.0,7.0,2.8,13.6,16.6
2021CALSTFULLERTON,16,40.3,77.0,26.9,59.4,.452,8.2,21.3,.384,15.1,20.4,.739,8.6,24.1,32.7,13.6,6.7,2.0,12.8,16.9,16,40.3,78.6,29.2,61.4,.476,8.3,21.2,.392,11.9,16.8,.709,9.5,25.9,35.4,16.8,6.8,3.3,14.0,19.1
2021PEPPERDINE,27,40.7,76.9,27.6,59.6,.463,6.9,21.2,.326,14.9,18.9,.785,7.8,26.3,34.1,16.3,6.5,3.2,13.1,19.0,27,40.7,73.6,26.2,59.9,.438,6.3,22.5,.281,14.9,20.3,.734,9.2,25.0,34.1,13.8,6.7,2.0,13.2,19.2
2021SAMFORD,19,40.8,76.8,28.5,64.1,.444,7.9,25.5,.312,11.9,17.4,.686,11.2,27.5,38.7,14.9,6.8,2.5,16.3,20.9,19,40.8,79.5,26.4,60.3,.438,10.3,29.6,.348,16.4,23.1,.711,9.3,26.5,35.8,15.7,7.9,2.8,13.9,16.8
2021CENTRALMICHIGAN,23,40.0,76.8,27.4,61.6,.445,6.6,20.1,.329,15.3,22.7,.673,10.3,25.4,35.7,10.7,8.2,2.9,13.4,17.2,23,40.0,79.8,29.0,63.7,.456,8.7,25.3,.345,13.0,17.2,.754,11.0,26.7,37.7,15.3,6.3,3.8,14.2,19.3
2021MASSACHUSETTS,15,41.0,76.7,26.3,61.3,.428,8.8,27.0,.326,15.4,21.0,.733,8.9,25.3,34.1,14.9,7.3,4.1,12.1,17.4,15,40.9,73.0,26.9,58.7,.458,6.0,17.7,.338,13.3,19.6,.677,8.3,27.5,35.7,15.3,7.0,3.5,14.3,18.7
2021MERCER,29,40.7,76.7,28.7,59.9,.479,8.6,23.2,.371,10.7,14.9,.718,8.3,27.0,35.3,16.5,6.9,3.0,12.8,15.3,29,40.6,71.8,26.6,60.8,.438,7.4,23.4,.318,11.1,15.8,.705,8.3,23.7,32.0,12.1,6.3,2.5,12.2,15.1
2021KENTST,23,40.2,76.7,27.6,62.3,.443,8.0,24.7,.326,13.4,17.3,.778,12.4,26.0,38.4,14.3,6.8,3.3,13.6,17.0,23,40.2,71.1,25.4,60.2,.422,8.3,23.9,.345,12.0,17.0,.705,10.0,22.9,33.0,12.8,6.7,2.6,12.9,17.0
2021WYOMING,25,40.4,76.6,26.0,57.7,.450,10.0,28.2,.357,14.6,20.4,.719,7.8,24.2,32.1,14.0,5.8,2.2,11.3,18.7,25,40.4,75.5,27.8,58.1,.478,6.0,18.0,.330,14.0,19.7,.713,9.0,26.8,35.8,12.6,5.6,3.2,12.7,19.5
2021OKLAHOMAST,30,40.8,76.6,27.2,59.3,.458,6.3,19.1,.332,15.8,22.3,.710,10.5,26.8,37.3,12.8,7.5,4.4,15.6,17.2,30,40.9,72.7,25.6,62.3,.411,7.4,23.2,.320,14.1,19.5,.720,11.0,23.7,34.7,12.4,8.0,4.5,14.1,18.4
2021DETROITMERCY,22,40.2,76.5,27.2,58.6,.464,10.2,26.1,.391,11.9,14.8,.804,8.8,23.1,31.9,14.3,6.8,2.5,11.4,14.3,22,40.2,74.0,27.6,59.6,.463,9.3,25.3,.368,9.5,13.4,.707,9.4,23.6,33.0,17.1,5.5,2.7,12.8,16.0
2021MURRAYST,26,40.2,76.4,29.1,58.5,.497,8.2,22.2,.368,10.0,14.9,.672,9.0,26.6,35.7,16.7,6.7,3.5,13.3,16.6,26,40.2,66.9,23.8,56.8,.419,7.4,23.2,.320,11.8,17.1,.688,8.5,22.4,30.9,11.2,5.2,3.9,13.1,14.2
2021UNCWILMINGTON,17,40.2,76.3,26.0,59.5,.437,7.5,21.8,.345,16.8,21.9,.766,9.1,22.4,31.5,12.1,6.1,3.5,11.2,18.0,17,40.2,73.7,27.2,58.1,.469,5.5,17.2,.318,13.8,18.2,.755,9.8,25.4,35.2,11.2,5.3,3.1,13.9,18.8
2021HOUSTON,32,39.8,76.1,26.7,61.3,.435,9.1,25.7,.354,13.6,18.6,.731,13.9,25.3,39.2,13.9,8.0,4.7,10.7,18.0,32,39.8,58.2,19.4,51.3,.378,5.7,19.5,.290,13.8,20.8,.662,8.9,20.8,29.8,10.4,4.9,2.5,14.4,17.5
2021MONMOUTH,20,40.7,76.1,25.9,61.3,.423,7.7,21.2,.363,16.6,23.4,.707,9.7,27.1,36.7,14.0,8.3,3.5,13.4,20.8,20,40.7,74.3,25.2,60.0,.420,8.0,24.2,.329,16.0,23.1,.692,10.6,28.3,38.9,14.0,6.6,4.3,15.7,20.9
2021DUKE,24,40.4,76.0,28.8,61.6,.468,8.4,23.8,.352,10.0,14.4,.691,10.7,23.7,34.3,16.1,8.2,4.5,12.8,17.1,24,40.4,71.3,26.0,57.0,.455,6.5,18.4,.356,12.8,18.2,.706,9.4,23.5,33.0,12.7,6.3,3.9,13.9,15.1
2021CREIGHTON,31,40.3,76.0,28.3,60.1,.472,9.5,26.2,.361,9.9,15.4,.640,8.0,26.8,34.7,15.6,7.0,3.3,11.0,15.4,31,40.3,68.2,24.9,60.9,.408,7.6,23.9,.317,10.9,15.5,.701,10.3,25.5,35.7,13.1,5.5,2.8,12.6,16.0
2021UCSANTABARBARA,27,40.3,76.0,27.4,56.8,.482,6.7,19.3,.347,14.5,19.3,.751,8.9,25.0,33.9,16.2,7.4,2.8,10.9,15.9,27,40.4,62.8,23.1,54.8,.421,5.8,17.6,.331,10.9,14.6,.746,7.4,21.5,28.9,10.7,4.6,2.1,14.0,17.7
2021SOUTHDAKOTA,25,40.0,76.0,27.0,57.5,.469,7.4,19.1,.389,14.6,18.7,.780,6.8,26.9,33.6,14.0,4.6,2.4,10.7,18.7,25,40.0,72.2,24.6,58.6,.420,8.1,23.2,.348,14.8,20.2,.736,8.0,24.8,32.8,10.5,4.7,2.3,11.1,18.7
2021NEWORLEANS,25,40.4,76.0,28.1,59.0,.476,5.5,16.7,.329,14.2,19.3,.737,9.3,25.1,34.4,15.6,7.6,2.8,16.8,20.9,25,40.4,76.4,27.4,60.4,.453,6.4,20.0,.319,15.3,22.4,.685,11.1,23.2,34.3,13.4,8.4,3.8,15.9,17.8
2021DRAKE,31,40.3,75.9,29.3,60.6,.483,7.0,19.2,.367,10.3,14.5,.713,10.0,25.2,35.2,13.6,7.0,3.0,10.2,15.7,31,40.3,64.5,23.4,55.4,.422,6.2,19.9,.312,11.5,16.0,.719,8.1,22.0,30.1,10.8,5.5,3.1,12.9,14.1
2021BOISEST,28,40.2,75.8,26.5,58.4,.455,7.9,22.7,.346,14.9,20.2,.735,8.7,25.9,34.6,13.5,6.5,2.9,11.7,17.1,28,40.1,66.7,24.4,56.7,.431,6.5,19.7,.330,11.4,15.6,.729,7.6,23.7,31.3,11.2,5.3,2.4,13.8,19.3
2021MICHIGAN,28,40.1,75.8,27.5,57.1,.482,7.4,19.3,.381,13.3,17.3,.769,8.7,27.6,36.3,15.8,4.3,4.2,11.3,14.7,28,40.1,65.1,23.8,60.6,.393,6.2,19.3,.322,11.2,14.8,.760,8.5,21.5,30.1,10.0,5.0,2.8,9.9,16.5
2021ABILENECHRISTIAN,29,40.0,75.7,27.1,60.4,.449,7.6,22.2,.344,13.9,20.5,.678,11.1,24.0,35.0,17.7,9.7,3.0,13.6,19.1,29,40.0,60.4,20.7,51.3,.404,5.6,17.9,.310,13.4,19.8,.681,8.4,24.1,32.5,10.3,6.5,3.8,19.6,20.0
2021MILWAUKEE,22,40.9,75.5,26.7,61.3,.436,7.2,22.0,.329,14.9,20.3,.732,8.6,25.5,34.1,13.0,6.1,2.1,11.1,18.4,22,40.9,76.3,26.5,58.5,.452,8.7,23.0,.379,14.6,20.5,.714,9.2,27.7,37.0,14.7,5.2,2.8,13.4,19.4
2021WESTERNCAROLINA,27,40.9,75.5,26.5,58.4,.454,8.4,24.5,.341,14.1,19.4,.726,7.5,26.2,33.7,13.3,4.9,2.8,14.1,16.9,27,40.9,78.9,29.1,62.5,.465,9.0,24.9,.361,11.7,17.0,.691,8.4,25.6,34.0,14.0,7.2,2.6,11.6,19.5
2021GRANDCANYON,24,40.0,75.5,28.2,57.7,.488,6.8,20.7,.329,12.4,18.1,.684,10.6,28.2,38.8,16.3,4.8,3.0,12.8,17.2,24,40.0,62.1,21.7,56.7,.383,7.0,23.8,.295,11.7,16.5,.708,8.3,20.9,29.2,10.0,5.7,2.1,11.7,17.9
2021ARIZONA,26,40.3,75.4,25.7,57.4,.447,6.7,18.0,.372,17.4,24.0,.727,11.1,26.2,37.2,15.5,5.8,4.0,11.8,17.8,26,40.4,68.6,24.3,56.5,.429,7.1,20.7,.341,13.0,18.3,.706,7.9,22.2,30.0,11.2,5.4,2.8,12.2,20.2
2021NORTHCAROLINA,29,40.0,75.2,27.6,63.0,.439,5.6,17.6,.318,14.4,21.5,.668,15.0,26.6,41.6,15.3,7.0,4.7,14.6,16.8,29,40.0,69.9,25.3,59.8,.424,8.0,22.9,.350,11.2,16.1,.697,9.0,22.2,31.2,13.0,8.5,4.6,13.2,18.1
2021FORTWAYNE,23,41.5,75.1,27.4,54.7,.501,8.9,22.2,.400,11.4,16.5,.689,7.3,23.2,30.6,14.3,6.8,2.8,17.1,18.0,23,41.5,78.7,28.3,61.6,.459,8.1,24.2,.336,14.0,18.7,.747,9.8,21.2,31.0,14.1,7.8,2.3,12.3,15.8
2021FAIRLEIGHDICKINSON,24,40.4,75.0,26.9,59.7,.450,8.1,21.5,.375,13.2,18.5,.712,9.8,23.0,32.8,12.0,7.6,3.9,14.2,18.3,24,40.4,78.8,28.3,60.8,.466,7.8,23.4,.335,14.3,20.6,.691,11.3,24.7,36.0,16.5,7.0,3.3,13.7,17.2
2021SAINTLOUIS,21,39.9,75.0,27.9,60.4,.462,6.5,18.8,.348,12.7,18.0,.704,12.0,25.9,37.9,17.6,7.4,3.3,12.1,17.1,21,40.0,65.4,22.2,53.0,.419,6.8,20.2,.336,14.1,19.5,.726,7.1,22.0,29.2,11.5,6.6,4.0,13.3,16.2
2021USC,33,40.6,74.9,27.4,58.1,.472,6.5,18.0,.360,13.7,21.1,.649,11.2,26.7,37.8,13.9,4.8,5.1,12.4,15.1,33,40.6,65.1,23.6,60.6,.390,7.1,21.3,.333,10.7,14.6,.734,9.9,21.5,31.4,12.7,5.6,2.8,11.1,18.7
2021GEORGIATECH,26,41.0,74.9,27.8,58.2,.477,7.4,21.2,.348,12.0,16.5,.726,7.4,22.1,29.5,15.8,9.1,3.5,11.2,15.8,26,41.0,70.0,25.7,56.0,.459,7.3,19.7,.369,11.4,16.2,.705,9.3,24.0,33.3,14.2,5.4,2.8,15.3,15.2
2021BUCKNELL,12,40.0,74.9,25.9,56.9,.455,7.3,22.3,.330,15.8,20.7,.762,6.1,26.8,32.8,12.0,5.8,3.5,12.7,17.4,12,40.0,77.3,27.8,63.6,.438,7.4,20.6,.360,14.3,18.6,.767,10.3,26.2,36.5,15.3,7.0,3.2,11.4,17.5
2021OREGON,28,39.8,74.9,27.8,59.0,.472,8.4,22.2,.377,10.9,15.3,.711,9.1,23.0,32.0,13.9,7.4,3.7,11.4,15.5,28,39.9,68.4,24.8,56.1,.441,7.5,21.8,.342,11.4,15.0,.764,8.5,22.8,31.3,13.5,4.9,2.8,13.6,15.7
2021SYRACUSE,28,40.2,74.8,26.5,60.1,.441,8.5,24.3,.349,13.3,17.0,.782,9.8,24.6,34.5,15.0,8.1,5.0,11.4,14.6,28,40.2,70.1,25.3,61.6,.410,8.6,27.3,.317,11.0,14.8,.742,12.3,24.3,36.5,17.3,5.9,3.2,13.9,15.6
2021XAVIER,21,40.4,74.8,28.0,61.2,.458,7.7,23.7,.325,11.0,15.9,.694,9.4,27.9,37.2,17.6,6.9,4.0,11.2,15.5,21,40.4,70.2,25.8,62.4,.413,7.9,23.2,.338,10.8,14.7,.737,9.8,25.4,35.2,14.7,5.5,2.8,11.4,16.2
