Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,GP_Opp,MPG_Opp,PPG_Opp,FGM_Opp,FGA_Opp,FG%_Opp,3PM_Opp,3PA_Opp,3P%_Opp,FTM_Opp,FTA_Opp,FT%_Opp,ORB_Opp,DRB_Opp,RPG_Opp,APG_Opp,SPG_Opp,BPG_Opp,TOV_Opp,PF_Opp
2014TROY,31,40.5,68.4,22.7,54.5,.416,7.1,20.8,.340,16.0,24.2,.661,11.5,23.0,34.5,11.1,5.8,2.5,12.6,15.9,31,40.6,70.0,25.7,57.8,.444,6.2,19.2,.322,12.5,17.8,.701,10.8,23.5,34.3,13.9,5.7,3.1,12.1,20.7
2014CINCINNATI,34,40.0,68.4,23.7,55.7,.425,5.8,17.2,.335,15.3,21.6,.708,12.9,21.9,34.7,12.5,7.9,5.5,11.1,17.5,34,40.0,58.4,20.3,51.3,.395,5.4,16.7,.320,12.5,18.5,.675,9.9,20.3,30.1,11.0,5.2,3.5,13.9,18.6
2014MARIST,31,40.6,68.4,22.9,56.0,.408,6.5,18.7,.347,16.1,22.6,.714,10.0,22.7,32.7,11.0,6.5,3.9,12.4,18.7,31,40.6,72.0,25.2,56.5,.446,6.8,17.8,.382,14.9,21.6,.689,10.8,24.9,35.6,12.6,6.5,3.2,13.4,19.2
2014SOUTHCAROLINA,34,40.0,68.3,22.5,54.5,.413,5.7,15.2,.378,17.6,24.9,.706,12.8,20.9,33.7,12.2,6.3,3.8,14.2,22.6,34,40.0,69.9,22.1,50.8,.436,5.7,17.6,.326,19.9,29.0,.685,10.1,20.4,30.6,12.4,7.5,4.9,13.5,21.0
2014ILLINOISST,34,40.4,68.3,22.6,55.5,.407,7.2,23.0,.312,16.0,22.8,.704,9.4,24.3,33.6,12.0,7.7,4.7,12.4,20.4,34,40.4,68.5,22.9,54.5,.420,7.0,20.0,.352,15.6,23.3,.673,10.5,25.6,36.1,13.8,5.4,3.4,13.6,19.0
2014UCRIVERSIDE,31,40.7,68.3,23.9,55.2,.433,4.5,14.7,.302,16.1,22.9,.702,9.7,22.8,32.6,11.3,6.4,4.3,13.2,19.3,31,40.6,71.4,23.9,55.4,.432,6.4,16.8,.378,17.3,23.2,.745,9.9,24.1,34.0,12.8,6.6,3.7,12.4,18.9
2014DRAKE,31,40.2,68.3,23.2,51.4,.452,7.7,19.5,.396,14.1,19.7,.714,7.8,23.6,31.5,12.7,5.5,2.2,11.9,18.4,31,40.2,68.2,23.7,53.1,.446,6.6,19.3,.344,14.2,20.5,.696,8.4,22.2,30.6,11.5,6.5,3.8,11.2,18.9
2014PENNSYLVANIA,28,40.2,68.3,24.4,54.2,.451,5.0,15.6,.321,14.4,21.2,.678,8.9,23.4,32.3,14.6,5.8,3.5,16.1,22.6,28,40.2,74.8,23.9,56.5,.423,7.5,19.6,.383,19.6,27.9,.702,12.0,23.6,35.6,13.3,7.5,4.0,12.9,18.6
2014NORTHERNKENTUCKY,30,40.5,68.1,23.5,53.9,.435,7.6,21.8,.349,13.6,19.3,.706,8.9,21.3,30.2,11.1,5.4,3.0,11.6,20.8,30,40.5,73.7,24.6,52.3,.470,6.7,17.7,.377,17.9,25.5,.701,9.8,23.4,33.2,11.4,5.7,4.0,11.2,16.5
2014MCNEESEST,31,40.3,68.1,23.5,59.9,.393,6.5,21.5,.305,14.5,20.9,.696,12.7,23.1,35.8,11.9,6.8,3.8,12.8,17.9,31,40.3,76.1,26.3,59.6,.441,7.9,20.9,.379,15.6,21.8,.717,12.2,26.1,38.4,15.0,6.9,3.5,12.8,17.6
2014DARTMOUTH,28,40.2,68.0,24.0,54.1,.444,6.2,16.4,.379,13.8,20.0,.688,10.4,22.0,32.3,12.6,5.9,3.1,12.0,20.0,28,40.2,66.6,21.5,48.4,.444,6.0,16.5,.364,17.6,23.5,.748,7.6,22.5,30.1,10.4,5.5,3.8,12.8,19.2
2014MONTANAST,31,40.2,68.0,23.7,53.6,.443,6.0,16.8,.354,14.6,20.5,.711,8.1,21.5,29.6,10.5,6.5,1.6,11.5,18.1,31,40.2,69.8,24.2,51.9,.466,7.1,19.2,.369,14.4,19.9,.723,7.7,24.2,31.9,12.6,6.0,2.7,13.2,18.4
2014COLUMBIA,34,40.7,68.0,21.8,48.9,.446,8.2,21.1,.388,16.2,20.9,.775,7.6,23.4,31.0,12.3,5.1,2.8,12.1,18.4,34,40.7,63.3,22.0,51.5,.428,4.9,13.8,.351,14.4,20.8,.690,7.9,20.6,28.5,9.8,5.4,3.4,10.9,18.1
2014SYRACUSE,34,40.3,68.0,24.1,55.1,.437,4.9,14.9,.331,14.9,21.0,.708,12.6,21.4,34.0,11.8,8.0,5.0,9.0,16.0,34,40.3,59.2,20.1,49.1,.410,6.9,19.9,.345,12.0,18.0,.668,9.3,20.3,29.6,12.9,4.3,3.1,12.8,17.6
2014ALABAMA,32,40.5,67.8,23.2,52.2,.444,5.7,17.1,.334,15.8,23.0,.685,9.2,22.1,31.3,11.0,6.8,4.3,11.9,19.0,32,40.5,67.2,22.7,54.3,.419,5.5,18.0,.308,16.2,21.8,.744,11.2,22.6,33.8,11.9,5.6,4.0,12.8,19.1
2014APPALACHIANST,30,40.3,67.8,24.0,57.7,.416,5.0,16.7,.302,14.8,23.2,.638,12.0,22.4,34.5,10.9,6.2,2.8,12.1,19.9,30,40.3,71.7,25.4,54.8,.464,6.0,16.2,.368,14.9,22.3,.667,9.6,25.0,34.6,12.9,5.7,4.3,13.1,20.0
2014RHODEISLAND,32,40.2,67.8,23.6,53.2,.443,4.8,14.8,.321,15.9,24.3,.653,10.3,24.3,34.5,12.0,4.9,5.2,14.1,20.3,32,40.2,68.1,23.8,55.5,.429,4.5,15.6,.287,16.0,23.8,.671,10.2,22.0,32.2,10.5,7.2,4.3,11.9,20.3
2014LASALLE,31,40.6,67.7,23.2,56.2,.413,5.7,17.5,.325,15.6,22.0,.708,11.2,23.1,34.3,12.4,5.6,3.4,11.6,16.0,31,40.7,68.4,24.9,57.2,.436,5.2,15.7,.331,13.4,18.4,.729,10.6,23.8,34.4,13.8,5.8,5.1,11.7,17.5
2014MISSISSIPPIST,33,40.3,67.7,23.8,53.8,.442,4.7,15.2,.307,15.5,23.3,.663,9.2,22.0,31.2,12.2,7.7,2.7,13.9,17.3,33,40.3,71.3,25.7,56.7,.452,6.6,20.4,.326,13.3,18.7,.713,11.0,23.9,34.9,13.2,6.5,3.5,13.9,19.8
2014EASTERNILLINOIS,30,40.0,67.7,23.4,53.3,.440,5.1,15.9,.319,15.7,22.0,.715,9.5,21.1,30.6,12.0,5.7,4.8,13.3,19.2,30,40.0,73.5,24.8,53.0,.468,6.8,17.5,.387,17.0,24.0,.709,9.6,22.3,31.9,13.2,7.3,3.6,12.1,19.1
2014UTAHVALLEY,31,40.2,67.6,22.8,52.1,.437,6.5,18.8,.347,15.6,20.5,.758,8.8,24.0,32.8,14.3,5.0,2.8,11.3,17.0,31,40.2,65.0,23.4,54.4,.430,5.7,17.9,.318,12.5,19.5,.644,9.7,21.9,31.6,11.2,6.1,3.5,10.6,18.5
2014CAMPBELL,32,40.5,67.6,24.1,54.6,.441,8.7,24.8,.350,10.8,15.9,.677,10.2,21.5,31.7,14.2,6.0,4.4,13.3,17.8,32,40.5,71.6,25.9,56.5,.458,5.8,16.8,.343,14.1,20.6,.684,11.6,22.4,33.9,12.5,7.2,2.6,10.9,15.4
2014SANDIEGO,35,40.0,67.5,23.3,51.9,.450,6.4,17.1,.375,14.4,20.7,.696,8.7,22.8,31.5,11.7,5.8,3.9,11.9,18.6,35,40.0,65.2,22.7,53.3,.427,6.1,17.8,.340,13.7,19.6,.699,9.6,21.5,31.1,11.8,5.9,2.9,11.4,18.4
2014CALSTFULLERTON,31,40.2,67.5,23.7,55.7,.425,6.2,18.6,.331,14.0,21.2,.658,9.9,22.5,32.5,11.1,4.7,1.9,11.9,19.5,31,40.2,71.5,24.5,53.4,.458,5.3,15.5,.340,17.3,24.5,.705,9.2,24.7,33.9,13.0,4.9,3.6,11.4,18.8
2014HOUSTONCHRISTIAN,31,40.3,67.5,23.8,55.9,.425,5.1,14.7,.344,14.8,21.8,.681,10.8,24.1,34.9,12.4,5.1,2.2,15.6,21.3,31,40.3,76.5,26.6,59.1,.450,5.8,17.7,.330,17.5,25.3,.691,11.6,24.6,36.2,12.7,7.4,4.6,12.1,18.9
2014WRIGHTST,36,40.0,67.2,22.7,49.8,.455,6.1,16.9,.361,15.7,21.3,.739,6.8,21.7,28.4,13.7,7.1,3.1,13.3,19.6,36,40.0,62.1,20.8,48.9,.425,5.4,16.5,.327,15.1,20.9,.721,8.4,22.1,30.5,10.7,5.9,3.2,15.8,19.4
2014THECITADEL,33,40.3,67.0,23.2,53.9,.430,6.4,17.6,.361,14.3,19.8,.722,8.4,23.4,31.8,13.4,4.2,2.9,12.5,19.1,33,40.3,74.3,26.4,58.4,.451,7.0,20.0,.349,14.6,21.7,.674,11.5,23.9,35.4,12.8,6.0,3.7,10.6,18.5
2014NORTHERNARIZONA,32,40.3,67.0,24.3,53.6,.454,5.3,15.2,.351,13.1,18.3,.713,9.9,21.7,31.5,10.8,6.2,3.9,12.6,17.6,32,40.3,68.4,23.4,51.2,.458,7.2,18.0,.397,14.4,20.2,.713,8.5,20.7,29.2,12.1,5.9,2.8,11.9,16.9
2014HOLYCROSS,34,40.3,67.0,22.7,52.8,.430,6.4,18.1,.353,15.2,20.8,.732,9.2,22.3,31.4,11.4,6.1,4.0,11.7,17.0,34,40.3,65.2,23.5,53.4,.440,6.3,16.7,.374,11.9,16.1,.736,8.1,21.8,29.9,12.7,5.4,3.3,12.0,18.7
2014YALE,33,40.2,66.9,21.8,52.3,.418,5.3,16.1,.329,17.9,25.9,.693,11.3,23.1,34.4,11.5,6.2,4.2,12.9,19.3,33,40.2,66.1,22.3,51.4,.434,6.6,18.0,.365,14.9,20.9,.713,8.0,21.3,29.3,11.4,6.7,3.8,11.8,21.3
2014SOUTHERNILLINOIS,33,40.2,66.9,23.7,52.0,.455,4.5,13.6,.330,15.1,22.5,.672,10.1,21.7,31.8,10.0,7.2,2.1,12.2,19.2,33,40.2,66.9,22.3,50.8,.438,6.8,20.2,.335,15.6,21.8,.714,9.4,20.9,30.2,11.9,5.7,3.6,12.8,20.0
2014WOFFORD,33,40.2,66.8,24.5,54.7,.448,5.9,16.5,.360,11.9,17.9,.664,10.0,21.9,31.9,12.8,6.2,1.6,10.6,17.5,33,40.2,62.2,22.0,49.5,.445,4.6,14.5,.320,13.5,20.0,.678,8.1,22.2,30.3,9.9,5.6,3.4,12.8,16.9
2014ILLINOISCHICAGO,31,40.0,66.8,23.0,54.7,.421,5.5,16.9,.328,15.2,21.3,.714,10.1,22.8,32.9,11.2,5.5,1.8,12.5,21.7,31,40.0,72.5,24.3,52.1,.465,6.5,16.9,.383,17.5,25.2,.696,8.4,23.4,31.8,13.6,5.9,4.4,11.5,19.3
2014NEBRASKA,32,40.0,66.8,22.5,52.6,.427,5.9,17.6,.333,16.0,22.3,.717,8.1,23.6,31.7,9.5,6.9,3.1,11.1,20.6,32,40.0,65.2,21.8,51.8,.420,5.8,18.4,.315,15.8,23.3,.681,9.3,24.4,33.8,11.1,5.3,3.2,12.5,18.8
2014LAMAR,30,40.0,66.7,23.7,54.3,.437,3.2,10.5,.308,16.1,21.6,.744,8.8,21.7,30.5,12.0,5.3,2.9,14.0,18.5,30,40.0,77.3,28.2,57.6,.489,6.5,17.2,.379,14.4,22.2,.650,10.9,23.6,34.5,15.6,7.4,4.0,12.8,18.7
2014GEORGIATECH,33,40.4,66.7,24.1,56.0,.431,5.2,16.6,.315,13.2,19.3,.684,10.8,24.2,35.0,13.2,5.2,4.2,12.1,17.7,33,40.5,66.8,23.1,55.0,.419,6.0,18.0,.332,14.7,20.8,.705,8.9,22.5,31.5,12.1,6.2,3.7,10.0,17.5
2014RICHMOND,33,40.6,66.5,22.7,53.8,.422,6.3,19.7,.322,14.8,22.1,.669,8.5,22.9,31.4,10.6,5.8,4.3,10.7,19.3,33,40.6,65.2,22.4,54.3,.412,5.1,16.8,.300,15.4,21.9,.701,11.2,26.0,37.2,10.4,5.4,3.5,13.1,19.7
2014MARYLANDEASTERNSHORE,30,40.0,66.5,21.9,54.6,.401,6.0,18.6,.323,16.8,23.3,.721,11.0,20.0,31.0,11.3,6.5,2.1,12.6,19.5,30,40.0,75.0,25.8,54.5,.474,6.6,17.9,.371,16.7,23.4,.715,10.7,23.5,34.2,15.0,5.6,3.0,12.8,19.0
2014IUPUI,32,40.2,66.4,24.4,55.8,.438,4.4,14.1,.311,13.2,17.8,.742,7.5,22.5,30.1,10.4,5.0,3.1,11.1,16.1,32,40.2,74.5,27.1,57.7,.470,5.9,16.6,.358,14.3,19.0,.753,9.5,24.8,34.3,14.6,6.2,3.2,10.4,17.4
2014LEHIGH,32,40.6,66.3,23.7,54.9,.432,6.2,17.3,.359,12.7,17.9,.707,8.2,23.7,31.9,13.0,5.0,3.5,11.9,17.9,32,40.6,69.0,24.8,58.5,.425,6.6,19.4,.340,12.7,18.2,.698,11.2,24.3,35.5,15.1,5.8,4.0,11.1,17.1
2014FLORIDAATLANTIC,32,40.0,66.3,23.3,55.0,.424,6.6,19.7,.334,13.0,20.2,.643,11.5,23.8,35.3,11.9,4.7,4.6,13.0,18.8,32,40.0,68.5,23.5,55.8,.421,5.2,15.8,.327,16.3,23.2,.704,11.3,22.7,34.0,10.7,6.1,3.1,11.1,17.8
2014VIRGINIA,37,40.1,66.2,23.1,50.9,.454,5.6,15.1,.369,14.4,21.4,.673,9.9,24.5,34.4,13.1,5.2,4.1,10.1,16.1,37,40.1,55.7,19.6,50.7,.388,5.5,17.0,.323,10.9,16.5,.662,7.9,20.1,28.0,10.1,5.2,3.4,11.1,18.2
2014AIRFORCE,30,40.3,66.0,22.6,52.0,.435,7.2,21.8,.331,13.5,19.6,.690,8.2,23.0,31.3,14.0,5.5,3.1,13.4,18.8,30,40.3,69.1,23.0,53.2,.433,7.1,21.6,.328,16.1,22.9,.702,9.3,23.4,32.8,13.5,6.9,4.3,11.8,18.6
2014DENVER,31,40.7,65.9,22.9,49.5,.463,8.2,21.1,.387,11.9,16.8,.710,6.5,18.2,24.7,15.0,7.0,3.3,9.9,20.0,31,40.6,64.5,22.2,46.4,.479,4.7,13.4,.349,15.4,22.4,.688,8.7,21.7,30.4,11.2,5.1,2.8,12.6,16.1
2014NORTHEASTERN,32,40.5,65.9,22.9,52.9,.434,4.9,15.0,.324,15.2,23.5,.645,10.7,23.0,33.6,11.6,5.4,3.4,13.1,17.3,32,40.5,68.7,24.9,55.2,.452,6.3,16.8,.371,12.5,18.4,.676,9.3,22.3,31.6,11.8,6.7,4.7,11.3,19.9
2014BUCKNELL,30,40.0,65.9,23.3,54.2,.429,6.5,16.7,.390,12.8,17.2,.746,8.9,25.5,34.4,11.9,4.6,1.6,10.7,16.7,30,40.0,64.1,23.2,54.8,.424,6.1,17.9,.339,11.5,17.4,.663,8.1,22.8,30.9,11.4,5.6,4.8,9.1,15.6
2014ALBANY,34,40.4,65.9,22.5,51.0,.441,4.8,13.3,.360,16.1,21.4,.750,9.4,23.7,33.1,11.1,5.4,3.0,12.6,17.0,34,40.4,63.9,22.8,54.4,.419,6.9,19.9,.349,11.4,15.8,.723,9.1,20.7,29.9,12.3,5.8,3.0,11.6,19.0
2014JACKSONST,31,40.3,65.8,22.9,55.1,.417,3.9,13.3,.293,16.1,22.2,.724,11.5,22.9,34.5,9.5,6.1,3.2,15.0,22.9,31,40.3,68.7,21.7,50.4,.431,6.4,18.4,.347,18.9,28.2,.669,9.6,22.9,32.5,11.4,7.2,3.6,14.5,19.1
2014LOYOLAIL,32,40.6,65.8,23.3,50.3,.462,6.0,17.1,.350,13.3,18.9,.703,7.8,21.6,29.4,13.1,5.5,2.6,13.3,19.4,32,40.6,68.7,23.8,52.2,.455,6.1,17.2,.352,15.2,21.5,.705,9.0,21.7,30.7,12.3,6.7,3.0,11.4,18.4
2014TEXASRGV,32,40.8,65.7,23.6,57.1,.413,4.8,17.3,.279,13.6,20.6,.661,10.3,21.5,31.8,12.5,7.0,2.3,12.3,20.7,32,40.8,70.7,23.6,53.2,.444,6.3,19.4,.326,17.2,25.0,.685,10.7,25.8,36.5,14.2,5.9,3.6,14.4,18.3
2014SOUTHFLORIDA,32,40.5,65.6,23.5,54.0,.434,3.0,11.8,.258,15.7,23.7,.662,10.4,23.6,34.0,12.6,5.8,3.7,12.8,17.7,32,40.5,70.8,25.3,57.2,.442,6.3,17.2,.370,13.8,19.4,.713,10.7,23.4,34.1,13.2,6.7,4.6,11.7,19.1
2014GRAMBLINGST,29,40.0,65.6,22.3,54.3,.411,6.2,19.1,.323,14.8,22.2,.667,10.2,19.8,30.0,10.4,6.1,2.1,14.9,19.2,29,40.0,79.9,28.7,56.1,.512,7.0,18.7,.375,15.4,23.3,.660,10.8,24.3,35.1,16.0,7.4,3.3,12.9,18.0
2014UMBC,30,41.0,65.6,22.3,55.6,.401,5.8,19.0,.304,15.2,23.3,.655,11.0,21.6,32.6,11.8,8.0,2.8,15.0,23.3,30,41.0,72.8,22.8,50.9,.447,6.7,18.2,.366,20.6,29.3,.704,9.9,26.0,35.9,13.1,7.5,3.3,15.5,20.2
2014BALLST,30,40.8,65.6,21.7,53.4,.407,6.5,20.8,.314,15.6,22.6,.691,11.9,23.7,35.6,12.5,4.5,2.3,16.8,20.5,30,40.8,73.8,25.6,55.7,.460,5.3,15.9,.332,17.3,24.6,.702,9.5,22.5,32.0,13.7,8.6,3.7,11.3,19.2
2014HARTFORD,33,40.1,65.5,22.2,48.3,.459,8.0,21.3,.376,13.2,18.8,.703,6.4,20.0,26.4,12.2,5.6,2.1,13.9,19.2,33,40.2,66.0,23.1,50.4,.459,5.5,16.1,.343,14.2,20.8,.683,9.2,21.7,30.9,10.8,6.5,2.4,13.0,19.2
2014EASTERNMICHIGAN,37,40.4,65.4,22.2,54.2,.409,5.1,16.4,.309,16.1,23.7,.678,10.6,23.1,33.7,10.6,8.3,6.0,11.7,18.3,37,40.4,61.4,20.0,54.1,.369,6.7,21.5,.313,14.7,21.2,.693,12.7,24.0,36.7,12.5,6.1,4.2,15.2,20.4
2014PRESBYTERIAN,32,40.0,65.4,24.1,53.9,.448,5.9,16.8,.353,11.2,16.5,.677,6.8,22.3,29.2,11.6,4.4,3.0,12.4,15.4,32,40.0,76.4,28.3,60.3,.470,7.9,21.2,.374,11.8,16.8,.699,11.1,25.1,36.2,14.1,6.8,2.8,10.1,16.0
2014NORTHCAROLINAAT,32,40.5,65.3,19.4,50.8,.383,5.3,17.6,.303,21.1,30.1,.699,11.5,23.6,35.1,9.3,4.7,4.0,15.3,23.2,32,40.5,73.2,23.2,53.8,.431,7.2,20.1,.359,19.7,28.6,.687,10.8,23.4,34.3,13.9,6.8,3.9,12.3,23.3
2014MIAMIOH,31,40.3,65.3,23.3,53.7,.434,4.7,16.0,.294,14.0,18.5,.754,8.0,21.8,29.8,12.5,8.6,2.4,13.5,17.3,31,40.3,69.7,24.7,53.7,.460,8.3,22.0,.379,11.9,17.5,.680,8.8,24.2,33.0,15.1,6.1,4.1,14.7,16.6
2014LOYOLAMD,30,40.5,65.2,22.7,54.7,.414,4.8,15.1,.321,15.1,22.6,.667,10.4,19.7,30.2,11.2,7.9,4.2,11.9,19.5,30,40.5,71.6,24.6,53.6,.459,6.8,16.7,.404,16.0,21.8,.735,10.9,23.9,34.8,14.0,5.4,3.9,13.7,18.3
2014FURMAN,30,40.2,65.2,22.7,51.3,.442,5.5,16.4,.333,14.4,21.1,.681,8.0,21.8,29.8,9.6,4.9,2.8,13.6,17.0,30,40.2,73.2,26.5,57.5,.461,7.7,20.4,.376,12.6,17.8,.707,10.8,23.0,33.8,14.2,7.0,3.3,11.0,18.9
2014KENNESAWST,31,40.0,65.0,22.8,54.1,.422,6.2,18.0,.343,13.2,20.3,.650,10.5,20.9,31.4,11.1,5.9,3.1,15.9,21.7,31,40.0,74.3,25.1,54.8,.457,5.4,16.2,.335,18.8,25.4,.740,11.2,23.2,34.3,11.5,8.2,3.7,12.8,17.8
2014JACKSONVILLEST,31,40.0,65.0,22.1,52.7,.419,5.6,17.5,.323,15.1,22.4,.675,10.0,19.4,29.4,11.8,6.3,3.5,11.3,19.4,31,40.0,70.2,24.1,50.3,.479,5.3,13.9,.380,16.8,23.5,.713,9.6,23.1,32.6,12.5,5.8,3.5,12.2,19.5
2014TEXASAM,34,40.7,64.7,22.8,53.6,.425,5.8,18.3,.317,13.4,20.8,.642,8.9,23.6,32.5,12.9,6.4,3.8,11.4,17.9,34,40.7,62.8,21.3,53.2,.400,5.6,19.5,.288,14.6,21.2,.689,10.6,24.3,34.9,12.1,6.1,4.1,13.4,17.9
2014VANDERBILT,31,40.3,64.6,22.2,51.5,.431,6.2,19.3,.319,14.0,21.2,.658,9.2,24.0,33.2,13.0,4.7,4.5,13.4,17.4,31,40.3,65.5,23.3,57.3,.406,5.8,19.2,.304,13.1,20.3,.648,12.2,22.5,34.7,11.2,7.0,3.6,11.0,17.9
2014WYOMING,33,40.6,64.5,21.9,46.5,.472,5.7,16.3,.351,14.9,20.9,.716,4.8,22.9,27.7,12.5,4.7,3.8,10.5,16.8,33,40.6,61.7,21.8,53.5,.406,5.9,18.8,.317,12.2,17.2,.712,9.7,21.9,31.6,9.5,4.2,2.5,10.4,19.3
2014ALABAMAAM,30,40.5,64.5,21.9,53.4,.410,6.1,18.7,.324,14.7,22.5,.656,9.7,23.4,33.1,12.7,6.2,4.2,13.2,21.4,30,40.5,67.0,21.4,52.8,.405,4.9,15.1,.327,19.3,27.7,.696,11.8,25.0,36.8,9.7,6.6,3.1,13.9,19.6
2014LOUISIANAMONROE,27,40.7,64.4,23.3,54.4,.427,5.3,16.7,.318,12.6,19.9,.632,10.3,23.6,33.9,12.6,5.7,3.5,13.3,18.4,27,40.7,68.6,24.1,56.1,.430,6.6,20.1,.326,13.7,20.8,.658,10.5,23.3,33.8,12.7,7.1,4.0,11.1,17.4
2014ILLINOIS,35,40.1,64.2,22.8,55.5,.411,6.0,18.9,.317,12.7,17.3,.733,10.1,22.7,32.8,10.0,6.1,3.6,10.4,16.8,35,40.1,62.2,22.0,52.4,.421,6.3,18.4,.343,11.8,16.9,.700,8.9,23.1,32.1,11.1,4.9,3.5,12.0,16.4
2014OLDDOMINION,36,40.3,64.2,22.9,53.6,.428,5.3,16.2,.326,13.1,21.1,.621,11.2,23.1,34.3,10.6,6.3,3.9,13.2,19.7,36,40.3,64.5,21.5,51.3,.418,5.9,16.6,.358,15.4,22.9,.672,9.8,22.5,32.3,10.5,6.3,4.0,12.7,19.0
2014CORNELL,28,40.4,64.1,23.3,56.8,.410,6.9,21.6,.318,10.7,16.1,.664,9.9,20.3,30.3,10.7,4.2,2.8,12.0,20.8,28,40.3,78.4,26.4,53.3,.496,7.4,18.1,.409,18.1,25.0,.723,9.6,25.6,35.3,14.7,5.9,3.5,10.5,16.4
2014ALCORNST,31,40.8,64.0,22.4,53.5,.418,4.4,14.5,.303,14.9,22.8,.654,9.4,21.0,30.3,9.2,5.9,3.7,11.5,18.6,31,40.8,67.8,23.4,54.3,.430,5.8,16.8,.343,15.3,21.5,.710,10.7,23.4,34.0,11.7,5.3,2.5,12.4,17.4
2014TULANE,34,40.1,63.6,20.4,49.4,.413,6.0,17.2,.351,16.8,24.2,.694,9.6,22.6,32.2,9.2,4.8,2.9,12.7,18.5,34,40.1,69.3,24.0,54.1,.443,6.9,19.6,.352,14.5,21.4,.676,10.1,22.1,32.3,14.1,6.6,3.5,11.1,20.2
2014TCU,31,40.0,63.6,21.1,52.4,.403,4.7,14.6,.322,16.7,22.9,.732,7.8,20.8,28.6,11.4,6.0,3.2,11.6,17.2,31,40.0,72.5,25.7,57.9,.445,6.6,19.3,.343,14.4,20.3,.708,12.8,25.5,38.4,15.9,5.6,3.5,12.7,20.0
2014BRADLEY,32,40.0,63.6,22.5,53.8,.419,4.8,15.0,.322,13.8,19.6,.701,10.3,21.6,31.9,9.6,7.1,2.6,11.9,19.8,32,40.0,66.0,22.0,50.4,.436,6.4,19.7,.326,15.6,21.9,.713,9.3,23.0,32.3,12.5,5.8,3.3,12.8,17.9
2014CLEMSON,36,40.8,63.5,22.1,52.2,.424,5.3,17.0,.310,14.0,18.9,.744,10.4,23.5,33.9,10.6,4.7,6.1,11.1,15.7,36,40.8,58.4,21.6,54.7,.395,4.8,16.8,.285,10.4,15.7,.665,11.1,21.0,32.1,10.4,5.4,2.9,10.6,16.5
2014BETHUNECOOKMAN,32,40.3,63.5,21.4,53.5,.400,6.8,19.2,.356,13.8,19.2,.719,10.9,19.6,30.5,9.9,6.2,2.5,12.8,21.3,32,40.3,70.4,22.8,50.1,.454,6.0,17.0,.354,18.8,26.6,.709,10.9,22.9,33.8,13.2,6.1,4.6,12.8,17.3
2014FAIRFIELD,32,40.2,63.4,21.8,54.8,.398,6.9,20.6,.333,13.0,19.0,.685,10.2,23.7,33.9,11.3,4.4,3.7,14.7,22.9,32,40.2,70.0,21.8,51.5,.424,4.8,13.9,.346,21.5,30.2,.711,9.3,24.7,34.0,10.6,7.6,3.8,11.3,18.9
2014SAINTPETERS,31,40.3,63.3,21.3,52.2,.407,5.3,16.6,.316,15.5,22.0,.704,9.9,22.7,32.6,9.8,6.4,4.4,12.0,18.3,31,40.3,65.9,22.3,53.2,.420,6.0,18.1,.333,15.2,21.7,.699,9.9,22.8,32.7,11.4,5.7,3.2,11.6,19.7
2014JAMESMADISON,31,40.2,63.2,20.9,51.0,.409,4.9,17.8,.273,16.6,24.2,.685,9.6,23.0,32.6,8.8,5.9,3.1,12.2,19.5,31,40.2,68.7,22.5,53.2,.422,7.3,20.7,.351,16.5,23.6,.696,10.4,23.5,33.9,11.6,5.6,2.5,11.9,20.0
2014ARKANSASPINEBLUFF,31,40.0,63.1,21.3,51.8,.411,6.2,18.1,.343,14.4,21.8,.661,9.5,20.2,29.7,11.3,9.5,2.3,15.4,19.5,31,40.0,70.6,23.5,50.3,.466,6.5,18.3,.359,17.1,25.0,.684,10.2,23.9,34.2,14.6,7.5,4.2,16.5,18.3
2014UNCWILMINGTON,32,40.6,63.1,23.2,57.5,.402,4.3,15.9,.273,12.4,18.9,.655,11.3,22.8,34.1,10.8,6.0,4.0,11.5,18.2,32,40.6,69.4,24.1,55.5,.434,6.5,19.3,.338,14.7,22.5,.654,11.1,25.3,36.5,11.7,6.9,4.0,11.4,16.8
2014AMERICANUNIVERSITY,33,40.2,63.1,22.7,46.3,.490,6.3,16.5,.379,11.5,16.2,.707,6.6,22.2,28.8,14.9,6.0,3.3,14.1,17.2,33,40.2,59.1,20.3,49.1,.414,4.9,15.3,.319,13.6,20.0,.679,9.1,19.0,28.1,10.2,7.1,2.4,12.3,17.5
2014COLLEGEOFCHARLESTON,32,40.6,63.0,22.2,53.7,.412,6.5,19.2,.341,12.2,18.5,.656,11.9,25.5,37.4,10.1,4.7,4.1,12.8,18.6,32,40.6,62.7,21.5,52.6,.409,4.9,14.4,.343,14.7,22.5,.652,9.1,21.8,31.0,8.5,5.8,3.8,9.6,16.7
2014CALPOLY,34,40.0,63.0,22.2,54.4,.408,6.4,19.2,.333,12.2,17.7,.688,10.4,20.7,31.1,11.6,5.8,2.7,8.9,18.3,34,40.0,63.6,21.7,50.1,.434,5.4,15.9,.338,14.8,20.4,.723,9.3,23.1,32.4,12.3,4.5,3.5,11.1,15.9
